,title,company,description,location,posted_date
769, Data Security Analyst , VeridianTech ,"Hi, Hope you are doing well. I have an urgent opening of  Data Security Analyst with one of our direct client. Please let me know if you are interested in below role. **Kindly share your updated resume** Job Title: Data Security Analyst  Location: Detroit, MI or Charlotte, NC  Duration: Full time/ Permanent Job Description: Min 2+ years of experience in ""Snowflake Cloud Data warehouse"" hands on ""Snowflake Cloud Development/Support Must have extensive hands-on experience in designing, developing,"," Charlotte, NC, USA ", Posted 10 hours ago
770, Azure Data Architect , Zora ,"Key Skills:data warehouse,Azure,Data Architect Exp: 8 year Duration: 6 month C2H Job Type: Remote Azure Data Architect: · Contribute to team supporting consumer IoT products · Analyze current cloud-based data architecture · Help design next generation architecture to ensure scalability and growth of product related systems Required Skills: · Strong data modeling skills · Real experience with Azure Data Architect sharding and partitioning · Expertise in distributed Data Architect - especially Pos", Remote , Posted 10 hours ago
771, Big Data Cloud Engineer/ USC& GC , Anveta Inc ,"Role : NJDOH Senior Consultant - Cloud Engineer (708389) Location : Trenton NJ 08625 (Hybrid 3 days in office)-( Either iLinc Web Cam or In Person interview) Duration : Long term  This senior consultant is for an Cloud data Engineer that will lead in data pipelines and  data infrastructure as well as build or assist in any data engineering tasks.   his is an ongoing role beyond that of the dates above.    Cloud Data Engineer that will assist in maintaining, and monitoring infrastructure as well "," Trenton, NJ, USA ", Posted 8 hours ago
772, Datacenter Technician/Project Coordinator , U.S. Tech Solutions Inc. ,"Job Title: Datacenter Technician/Project Coordinator  Location: Washington, DC 20433 Duration: 8+ Months Contract   Description:       The client is looking for a Datacenter Technician/Project Coordinator to support network infrastructure/fiber deployments.Responsibilities:Support scaling for data center locations.Support Network infrastructure implementations or deployments.Install fiber optics backbone multi-Termination push-on, single-mode, and multi-mode.Mandatory Skills:  Experience in supp"," Washington, DC, USA ", Posted 29 days ago
773," Program Manager, Data Management "," SilverSearch, Inc. ","Program Manager (Data Projects)**Hackensack, NJ**Onsite 4-5 days a week *Sorry, no 3rd parties please  *True contract-to-hire Our client is a world leader is consumer products. They currently have a need for a Senior Program Manager (Data Platform) to work in their PMO and will be responsible for leading and managing a portfolio of cross functional projects focused on Data Platforms. Responsibilities: Drive engagement with stakeholders to create visibility and transparency for progress updates, "," Hackensack, NJ, USA ", Posted 9 hours ago
774, Dataiku Developer - Remote , GLOBAL VISSE INC ,"Dataiku Developer Location: US or Canada Duration: 12 Months+ Data Engineer Should be located in NA (can be US or Canada, shouldn’t matter which) Good experience with DataIku (which is essentially a cloud-based data workflow engine) Client has primarily ETL tasks to be developed and then deployed via DataIku Creation of some dashboards also required, also in DataIku Some python experience (in case some custom modifications of data are required) Some previous exposure to life science (/life scien", Remote , Posted 5 hours ago
775, C# SQL Server Developer , Kellton ,"We are looking for C# Developer with 5 to 12 years of experience only. The hiring manager needs a strong coder in C# and SQL server who can do complex and difficult codes, understand complex data and analyze it. There will be a hackerank test in C# and SQL Server. They need a product builder who can help build this application. S/he should be able to over perform in a day's time. The application is an internal automated which helps in research, middle office and back office of hedge funds. The d", Remote , Posted 3 days ago
776, Senior Privacy Business Analyst , Interra Information Tech ,Qualifications: Senior level status and experience5 years of Data Privacy experience with 3 years of leading Data Privacy OperationsExpert experience in existing US Data Privacy Laws and RegulationsSenior Level Business Analyst skillsExpert experience in Data Mapping & Process DesignIntermediate experience with Data and System Architecture and PracticesExperience with Web Privacy and ComplianceGeneral Data Governance & Management experienceClear and Articulate Communication Skills with an emphas, Remote , Posted 38 days ago
777, Technical Program Manager with Data Analytics , Blink Technology Partners ,"Our company is seeking an experienced Technical Program Manager for Data Analytics to join our team. The successful candidate will be responsible for leading complex technical data analytics initiatives and programmes as well as providing data-driven insights to support business decisions. In addition to managing project timelines, budgets, and resources, the Data Analytics Technical Program Manager will be responsible for ensuring successful project outcomes.  Develop and manage project plans a"," Oakland, CA, USA ", Posted 1 day ago
778, Technical Project Manager (Data) , Maris Consulting Group ,Title: Technical Project Manager 100% remote contract role till the end of the year and extendable Notes:Working under Strategy and Ops group (PMO for Engineering orgs)Will work to support the Data Engineering orgThis is a cross functional Engineering TPM group supporting all Pinterest EngineeringThis person will be overseeing a Data Eng and Migrations programStrong candidates will have a large scale program management backgroundProgram Mgr's at Pinterest will still drive projects from the groun, , Posted 1 day ago
779, Mulesoft Data Integrations Engineer , Openarc ,"As a MuleSoft Data Integration Engineer will be responsible for developing, managing, and maintaining our data architecture, including reporting and visualizations. The MuleSoft Data Integration Engineer will work with our IT team and stakeholders from other business functions to design, develop, and maintain our data architecture, as well as our data warehouse and data mart. The MuleSoft Data Integration Engineer will also be responsible for developing ETL processes to load data into our data w"," Pittsburgh, PA, USA ", Posted 1 day ago
780, sR. Data Engineer/Admin , Delviom LLC ,"Develop, implement, and maintain analytical systems and complex data sets, identifying trends and opportunities for the organization.Evaluate company intake and processing procedures, providing source-to-target mappings and information-model specification documents for data sets.Create business-driven and system-required reports based on data mining, analysis, and visualization.Evaluate internal systems for efficiency, problems, and inaccuracies, developing and maintaining protocols for handling"," Fort Worth, TX, USA ", Posted 1 day ago
781, ODI Developer , Satwic Inc ,"Minimum Qualifications: 1. Vendor must have participated in at least two (2) successful Business Intelligence and/or Analytics projects, one of which with a budget of at least $1 million2. Individual must have participated in at least two (2) successful Business Intelligence and/or Analytics projects, one of which with a budget of at least $1 million3. At least three (5) years of experience in some or all areas of Pension, Health Insurance, Customer Service, or Finance4. At least five (5) years "," Sacramento, CA, USA ", Posted 14 days ago
782, UX Designer , Ascendion Inc. ,"About the Role:  Position:  UX Designer  Duration: 03-18 months Job Description:  Designs user interfaces for web, software, and/or hardware products. Writes functionality design specifications. Design and implement prototypes, mock ups, task analysis, usability studies, personas, user flows, wireframes, style guides, navigational structures, and affinity diagrams. Generates design ideas; presents and sells designs to product group. Understands customer needs and motivations and integrates them "," Redmond, WA, USA ", Posted 7 hours ago
783, Data Engineer (SQL) , Vaco Technology ,"Vaco has an opening for a remote Sr. Data Engineer (SQL) for a fast-growth company! Responsibilities: Meeting with business stakeholders to interpret and document reporting and analytics requirements  Support all aspects of building a greenfield data warehouse including understanding data from unknown data systems, data modeling, source to target mappings, ingestions, transformations, validations, QA\UAT, deployments and data visualization through reports  ETL development primarily utilizing SSI"," Charlotte, NC, USA ", Posted 1 day ago
784, SAP MM/IM , Adbakx LLC ,"Role: SAP MM/IM Location : Freemont, CA onsite role. Job description:  Minimum 8+ years of experience in SAP MM/IM  At least 2+ Years of experience in Data Conversions."," Fremont, CA, USA ", Posted 10 hours ago
785, Erwin Data Modeler (onsite) , Conflux Systems Inc ,"Position: Erwin Data Modeler  Location: Holmdel, NJ (Onsite) Duration: 6+ Months Job Description: Apex Systems is a world class services business that incorporates industry insights and experience to deliver solutions that fulfill our clientsâ€™ digital visions. Apex has an opportunity for an Erwin Data Modeler Lead to join our team in a fast-paced Financial Services industry client on an exciting project! Should understand the conceptual, logical and physical modeling aspects of a dimensional d"," Holmdel, NJ, USA ", Posted 1 day ago
786, Identity Data Services Neo4J , Comptech Associates Inc ,"Job Title: Identity Data Services Neo4J Location: Remote Duration: 6+ Months  Job Description:  The Identity Data Services Neo4J Engineer will join a team of Engineers, Product Managers, and Solution Architects within Identity Access Management (IAM) space.This position will include hands-on engineering and development of IAM solutions as well as support of vendor products primarily related to identity data services.Operating within DevOps and Agile frameworks as part of our Product Management M", Remote , Posted 1 day ago
787, Data Analyst with Power BI & Azure with Healthcare , Everest Technologies ,"Please see below my email signature.   This is for our direct client.   100% Remote position.   They want health care provider background ( hospital environment, home heath care )   Must Skills for this position ( without these don’t send )   BI backgroundPower BIExcelStrong Database and SQLdesigning/Modeling Data layer for Business IntelligenceSome Azure cloud experience ( Azure DataBricks, Azure Synapse, Azure Data Factory)", Remote , Posted 60+ days ago
788, Data Quality Architect- ," Sysmind, LLC ","Data Quality Architect  Location  Dallas ft Worth TX Need to be onsite as the offices are open in Hybrid mode JD for DQ Knowledge of any Data Quality standards, guidelines and best practices. 3+ years' experience in defining and deploying data quality programs and tools on enterprise data quality projects. Experience in data profiling & data quality rules development using any Data Quality tools. 3+ years of data analyst experience performing data profiling, data mapping, data validation, data m"," Dallas, TX, USA ", Posted 2 days ago
789, Need Senior Data Privacy Business Analyst , Interra Information Tech ,Senior level status and experience5 years of Data Privacy experience with 3 years of leading Data Privacy OperationsExpert experience in existing US Data Privacy Laws and RegulationsSenior Level Business Analyst skillsExpert experience in Data Mapping & Process DesignIntermediate experience with Data and System Architecture and PracticesExperience with Web Privacy and ComplianceGeneral Data Governance & Management experienceClear and Articulate Communication Skills with an emphasis on the Englis, Remote , Posted 38 days ago
790, Project Manager , Collabera LLC ,"One of our Fortune 100 financial clients is looking for Project Manager to work out of their Dallas, TX/NY/NJ location. Required Skills: 6-10 years’ experience with implementing data quality programs in a large global bank or Big Four consulting firm. Solid understanding of the Capital Markets, Commercial Banking, Security & Issuer Services, Research, Reference, and Master Data. Must have experience with Data Quality and managing and resolving large amount of data quality issues for organization"," Irving, TX, USA ", Posted 21 days ago
791, Senior Data Engineer , Randstad Technologies ,"job summary:  Randstad Technologies is in search of a Data Engineer for an exciting opportunity with an industry leading employer.  The Data engineer will build and maintain DeltaLake platform leveraging Databricks.  The Data Engineer will contribute to all stages of the data lifecycle including data ingestion, data modeling, data profiling, and data curation. Cannot use C2C for this role.    location: KANSAS CITY, Missouri  job type: Contract  salary: $80 - 85  per hour  work hours: 8am to 4pm "," Kansas City, MO, USA ", Posted 1 day ago
792, Data Analytics Development Engineer- REMOTE , Flexion Inc ,"Flexion Inc. a Madison, WI based IT Consulting and Services firm is looking for a Data Analytics Development Engineer to work on a consulting project. The client for this position is based in Madison, WI. This role is fully remote. We are seeking a Data Analytics Development Engineer with 10 + years of experience: Skills required: Very strong in the following areas: DW methodologies, Data Marts, Cloud experience (preferably Google Cloud Platform), Data Ingestion via multiple sources like SQL ser", Remote , Posted 1 day ago
793, Azure Data Architect , IDC Technologies ,"We are in Critical need of Azure Data Architect for Fulltime Hire Role : Azure Data Architect Location : RemoteDuration : Fulltime HireJob Description : We are seeking candidates who possess both *hands-on* experience and architecture skills in the below technology stacks. This includes developing architecture best practices, and accelerators, conducting code reviews, implementing coding best practices, as well as optimizing costs and performance.The ideal candidate should have implemented at le", Remote , Posted 4 days ago
794, Principal Data Architect , The Depository Trust & Clearing Corporation ,"Job Tittle: Principal Data Architect Duration: Full-time Location: Dallas, TX/Tampa, FL  (Hybrid Tue-Wen days onsite, Rest days remote) Why you'll love this job:  You will translate long and short term strategic business plans into designs and implementation plans for data architecture. Defines corporate standards for Technology in support of those strategic business plans. Works with Infrastructure, Application Development, Information Security and Product Management to ensure product and proje"," Tampa, FL, USA ", Posted 60+ days ago
795, Sr. Business Systems Analyst ," Javen Technologies, Inc ","Title: Sr. Business Systems Analyst Location: 100% Remote Duration: 12 Months Project details: This program includes the implementation of new technology to enable our people and processes to deliver a new model that will be efficient, cost effective and allow us to successfully execute our essential priorities making one of our products the number one choice for members, providers, and Department of Human Services. The Provider & Network workstream includes Provider Demographics & Affiliations,", Remote , Posted 9 hours ago
796, Systems Analyst , Denken Solutions ,"Currently, we are looking for talented resources for one of our listed clients. If interested please reply to me with your updated resume or feel free to reach out to me for more details at . Title: Systems Analyst  Location: Smithfield, RI, Durham, NC, Boston MA or Westlake, TX  Duration: 6 Months Job Description: This role is part of one our Data Squads. The person will be working across the client location and in some cases across other Business Units as well. The team consists of the Product"," Smithfield, RI, USA ", Posted 1 day ago
797, Hybrid (3 Days Onsite) - Sr Data Modeler (Need someone with Capital Market or Finance Domain Exp) - Immediate Interview , Prodware Solutions ,"Our client in Dallas, TX is looking for a Sr Data Modeler for a 12+ Months Contract position.  This would be a Hybrid opportunity  - 3 Days Onsite. Interview would happen immediately.  Scope of work: Senior Data Modeler is responsible for the design and support of logical and physical data models developed in support of global data stores for use by Finance, Enterprise Risk and Compliance across all lines of business. Modeler will be responsible for all deliverables associated with the models, i", Remote , Posted 2 days ago
798, ETL Snowflake Azure Developer , Bi Labs ,ETL Developer 100% Remmote 12+ Months Need 2+ years of experience on Snowflake 5+ years of strong SQL and Performance Tuning 2+ Years of experience on Azure Data Factory, Remote , Posted 1 day ago
799, SAP MM Consultant , DGN Technologies ,"Position Title: SAP MM Consultant  Location:  Fremont, CA (hybrid-3 days onsite)   Role Type: 12+ months Contract    Key Responsibilities:     Material management, Inventory, data conversion  Minimum 10+ year must SAP MM consultant provides strong technical expertise and performs configuration in SAP Production Planning (PP)/ SAP Material Management (MM) modules of SAP."," Fremont, CA, USA ", Posted 1 day ago
800, EDW Data Analyst / Quality Analyst MDM ," Bourntec Solutions, Inc. ","Job Title:Enterprise Data Warehouse Data Analyst / Quality Analyst - MDM Location:Springfield, IL - Remote Duration:12 Months with likely extensions Status:C2C/1099/W2 Location: Telecommute with occasional (2 -3 per year) travel to Springfield, Illinois.   Job Description: Primary Responsibilities: Analyzing/Reporting data from multiple large and complex data sourcesDeveloping and maintaining complex SQL queries used to create database objects, tables, stored procedures, and views for reports, d", Remote , Posted 2 days ago
801, System Analyst / Business Analyst , 3B Staffing LLC ,"Healthcare Experience is mandatory5-10 years of Data Analysis as an analyst5-10 years of experience in business requirements and/or data analysis supporting the Health Insurance industry5-10 years of Experience working on data warehouse or reporting/analytic projects5-10 years of Experience in industry standard querying tool5-10 years of Experience working on Agile projectsStrong facilitation, requirements elicitation and data analysis skillsUnderstanding of current and emerging IT products, ser"," Scottsdale, AZ, USA ", Posted 2 days ago
802, Clinical Programmer ," Sunrise Systems, Inc. ","Sunrise System Inc. is currently looking for Clinical Programmer in Lawrenceville, NJ with one of our top clients.    Job Title: Clinical Programmer Job Id: 23-01393 Location: Lawrenceville, NJ 08648 Duration: 12 months Position Type: Hourly contract Position (W2 only)   NOTE: Company policy requires newly hired employees to be fully vaccinated for COVID-19 as of their start date. Company is an equal opportunity employer and will provide reasonable accommodation to the unvaccinated in accordance"," Lawrence Township, NJ, USA ", Posted 52 days ago
803, Customer Master Data , Diverse Lynx Llc ,"Job Summary: This position supports the successful development global data strategy, particularly Customer Master Data. This role interacts with colleagues in all Markets to assist in data conversion activities and on-going adherence to global data standards.  Accurate and timely Customer Master Data is essential to successful relationships with our customers as well as internal reporting.   Essential Functions & Accountabilities: Analyzes large quantities of customer master data from multiple s", Remote , Posted 3 days ago
804," Onsite Role - AWS Data Engineer at Miami, FL ", Prodapt North America ,"Job Title :  Lead Data Migration EngineerLocation :   Miami, FLDuration : 12 months contractNo of new vacancies to be filled: 1Interview : Three rounds of video interviewRate: $60/hr on Corp to Corp (rate is based on experience, skillset, telecom domain and client projects)Job Description :Lead Data Engineer with 10 years of hands-on experience in Data Migration transformation programs with Oracle/MySql, PL/SQL, SQL queries in AWS and Data LakeETL tool experience is desirableExperience in Teleco"," Miami Beach, FL, USA ", Posted 57 days ago
805, Pharmacy Technician I ," Citron IT, Inc. ","Position Title: Pharmacy Technician I Duration: 6+ Months Location: Fully Remote- Brooks, Kentucky Description: Acts as the patients advocate to ensure that the prescribed drug therapy and pharmacy care plan are followed as prescribed and also meet the medical, social and personal needs of the patient. Must be proficient in data entry- including prescription set up and Prescriber Verification. Must convey professional communication with physician offices at all times both orally and written. Res", Remote , Posted 1 day ago
806, Team Center Data migration lead ," Birlasoft Solutions, Inc. ","Data loading expertise, Teamcenter data migration and data model deep knowledge, and AWS working experience is nice to have.   Required Skills TC BM IDETC ITKTC Bulk LoaderNX Load UtilityJava/C/C#SQLData Modeling / Data Mapping / Data MigrationPart RenumberingFunctional experience on SAP PLM & ECTR  Role and Responsibilities: Data mapping and migration process for SAP/ECTR into Teamcenter.Able to provide best practice guidance for importing systems into Teamcenter with non-SAP standard product &"," Remote or Greenville, SC, USA ", Posted 59 days ago
807, Flink Engineer , K-Tek Resourcing LLC ,"Job Title: Data Engineer  Job Location:  Dallas, TX (Hybrid) Technical Skills: Flink and streaming, nosql database, Beam, Scala preferred, Spark Streaming, PySpark, DataBricks, Kafka, Any nosql database - Mango, Cosmos, CDC Message, Javathey are Data Engineers with experience on various types of data bases – nosql, Mongo, Cosmos (any of them, not necessarily all of them) etcGood to Have: Written and verbal communication, including technical writing skills‎Strong analytical and communication skil"," Dallas, TX, USA ", Posted 2 days ago
808," Part time Admin executive-Irving ,TX ", Newt Global ,"Newt Global Consulting is looking for Part time Admin executive. Main duties Data entry, Filing and File maintenance, Office maintenance etc. Excellent knowledge of MS Office including Excel, Outlook and word required Prior office experience desirable though not a must.  This is a part time position with maximum 10-20 hours a week (on an  as required  basis).  All work to be done at office, no remote work allowed. Hours will be flexible.  Any college degree is sufficient. We will consider studen"," Irving, TX, USA ", Posted 34 days ago
809, Informatica IDMC Architect ," Softworld, Inc. ","IDMC HCM - Informatica Data Mgmt Cloud Architect. 12-month contractor position, 95% remote - may have to go into the Atlanta GA office occasionally, client will pay for travel/lodging. Phone/teams call to hire, Job Description:  Sr level Informatica IDMC HCM Architect 'with domain integration architects experience' (Supply Chain, Finance, etc).  Requirements: Informatica IDMC experience. Strong communication skills, proactive 'can do work attitude, self-starters that require very little supervis", Remote , Posted 14 days ago
810, Data Architect , SOHO Square Solutions ,"Description:  Develop metadata schemas, taxonomies, ontologies and content models Design new relational data models Interact with stakeholders and customers to collect and analyze data requirements. Create models to represent new data concepts into existing data models Analyze and consolidate legacy data models into CSDM Drive CSDM adoption across the organization. Qualifications (required) Experience with database design and data modeling Experience doing business analysis Experience with data "," Alpharetta, GA, USA ", Posted 3 days ago
811, Azure Data Engineer architect  --- (Cosmos DB required ) ---- 100 % REMOTE , Zillion Technologies ,"THIS IS A DIRECT CLIENT REQUIREMENT ! Those authorized to work without sponsorship are encouraged to apply please. Reach Shaily Sharma -- || 908-CALL-487-NOW-4334       Azure Data Engineer architect – NoSQL (Cosmos DB): Location : Remote and Onsite ( once a week ) Duration : 1 year plus extensions       Responsibilities: Provide technical architecture guidance and expertise in developing, architecting, and maintaining end to end solution in Cosmos DB, Azure Databricks, and monitoring of high-vol"," Vienna, VA, USA ", Posted 8 days ago
812, Senior Data Integration Analyst , Randstad Technologies ,"job summary:  The Energy Engineer/Analyst (SCADA/EMS) analyzes research, develops, maintains and implements improvements to the energy management system (EMS), the supervisory control and data acquisition (SCADA) system, and other electric control center automation systems. This individual will need to reside in the state of Arizona.     location: PHOENIX, Arizona  job type: Permanent  salary: $115,000 - 135,000  per year  work hours: 8am to 4pm  education: Bachelors     responsibilities: Minimu"," Phoenix, AZ, USA ", Posted 2 days ago
813, Power BI Architect , World Wide Technology ,"Company Overview Fueled by creativity and ideation, World Wide Technology strives to accelerate our growth and nurture future innovation. From our world class culture, to our generous benefits, to developing cutting edge technology solutions, WWT constantly works towards its mission of creating a profitable growth company that is a great place to work. We encourage our employees to embrace collaboration, get creative and think outside the box when it comes to delivering some of the most advanced", Remote , Posted 16 days ago
814, Data Engineer/ PL/SQL Developer , Harrison National Employment ,"We’re looking for a strong data engineer who can lead the charge to get the company up and running on our new data infrastructure stack, which includes Snowflake, dbt and Looker. Most of our data resides in Oracle Cloud (OCI). We are eager to find someone who is passionate about building great technology to solve problems for our customers.      Top Skills:  3-5years SQL development Experience in an Oracle Environment   Preferred Skills:  Mattillion ETL  DBT unit test Snowflake data engineering ", Remote , Posted 41 days ago
815, EDI Specialist , R2 Logistics ,"The EDI Specialist will support the EDI integration for clients, configuring and maintaining EDI communications, and providing other integration data as needed. The EDI Specialist must be able to prioritize and analyze while maintaining precise attention to detail. Prior experience with the transportation industry would be preferred.     Responsibilities include: Provide integration support for the EDI, validating proper setup and useAnalyze and develop EDI integrations through CleoAttend team m"," Dallas, TX, USA ", Posted 22 days ago
816, Uptime Advocate Assoc Lead , VIVA USA INC ,Title: Uptime Advocate Assoc Lead      Description:      Uptime Advocate Assoc Lead  Desired skills:  Diesel/Automotive Technical and Diagnostic experience - strongly desired Presentation skills/public speaking Proficient in Microsoft Office  Serves as the main contact with dealers’ service department and the customer breakdown department. Manages the numerous interactions required to affect specific repairs and reduce the downtime to enhance the customer’s experience. Monitors and manages a hig," Lisle, IL, USA ", Posted 6 days ago
817, Data Analyst ," Zachary Piper Solutions, LLC ","Piper Enterprise Solutions is seeking a skilled Data Analyst to work on a FULLY REMOTE POSITION. The Data Analyst will support on site teams with data collection, interpretation, reporting, and analysis.  Responsibilities for the Data Analyst:  • Help support clinical and operations performance improvement • Support attainment of improvements in clinical and operational practice • Improve clinical resource utilization, operational assessments, productivity management and other methods • Ensure h", Remote , Posted 60+ days ago
818, Backup/ Data protection (French Language) ," Nasscomm, Inc. ","Networker, Data Domain, French Speaking Must Have Skills: Networker, Data Domain, French Speaking Nice to have skills: Cyber Recovery Project Tasks: The resident has to take full ownership of the customer’s backup infrastructure (Networker and DD) Has to monitor the infra and report Has to keep it up running healthy Has to take full leadership on handling the infrastructure, and provide recommendations, guidance, best practices on how to use the solution perform any optimization possible Resourc", Remote , Posted 36 days ago
819, Data Business Systems Analyst III (P&C INSURANCE REQUIRED) ," Zachary Piper Solutions, LLC ","Piper Companies is seeking a Data Business Systems Analyst (BSA) for an Insurance Solutions company based on the East Coast. The ideal candidate will have advanced data and SQL skills. The Data Business Systems Analyst  (BSA)  opportunity is 100% remote, Direct placement and will need to work EST hours.  Responsibilities for the Data Business Systems Analyst  (BSA): • Understand the business side, as well as communicate with the IT side •  Work directly with the Digital Product managers and busi", Remote , Posted 7 days ago
820, Azure Data Engineer Architect Synapse Analytics , Protask Inc ,"Azure Data Engineer architect – Synapse Analytics:  Responsibilities: Provide technical architecture guidance and expertise in developing, architecting, and maintaining Azure Synapse Analytics end to end solution, Azure Databricks, spark pool, and monitoring of high-volume of complex data warehouse and analytical processes. • Experience in designing and architecting end to end Analytics solution in Synapse. • Experience in designing and architecting Change data capture frameworks. • Demonstrable"," Vienna, VA, USA ", Posted 8 days ago
821, Data Analyst , Dechen Consulting Group ,"Only W2 NO C2C Client Title:  Senior Data Analyst, GSM Data & Systems  *Two positions *Level:  Intermediate/Advanced  •Location:   Auburn Hills/Detroit office 2-3 times per week. •5% travel Job Title:  Senior Data Analyst   Role Responsibilities: Pair with system SMEs to gain input/knowledge on key systems dataDevelop functional requirements for system spiltUnderstand and evaluate IT proposals to perform functional/logical or physical splitProvide functional support to internal IT (for homegrown"," Auburn Hills, MI, USA ", Posted 30 days ago
822, Senior IT Project Manager , ICONMA ,"Senior IT Project Manager  Location: McLean, VA Duration: 6 months  Description: PMP or PMI Certified, Financial experience, Risk management experience  Years of experience: 5+  Soft Skills Required: Organized, attention to detail, strong communication skills.  Position Overview: The Issues Management Office (IMO) is seeking a Project Management Senior (PM) to join their Issue Resolution and Delivery team. This department is responsible for the successful resolution, delivery and execution of ri"," McLean, VA, USA ", Posted 7 days ago
823, Snowflake Developer ," SolutionIT, Inc. ","Solution IT Inc. is looking for a Snowflake Developer for one of its clients in IL / REMOTE Job Title: Snowflake Developer Summary: You will play a developer role in building data pipelines and data model for the Snowflake based data warehouse as a service. You will work directly with highly technical architects, product managers and business users for implementing their requirements. You will explore and select technologies that will lay the foundation for new features in the product. You must "," Chicago, IL, USA ", Posted 7 days ago
824, Senior C++ Developer (VRLP) , Luxoft USA Inc ,"Project DescriptionOne of the world's largest providers of products and services to the energy industry has a need to develop and support enterprise information systems in Oil & Gas domain. Project is related to the collection, visualization and analysis (including real-time) of the data received from production and test wells evaluation ResponsibilitiesDesign and implementation new features Update/maintenance of existing code base Design and development of software in C++ Daily professional com"," Houston, TX, USA ", Posted 23 days ago
825, Data Engineer , The Panther Group Inc. ,"The Panther Group has an immediate need for a DATA ENGINEER for a hybrid contract for our client in the insurance industry. Summary: This role will be responsible for end-to-end development and operationalization of data science and analytics pipelines. The ideal candidate MUST have a good amount of hands-on experience working with Databricks to design and build Data pipelines. Responsibilities: • Architect, build, and maintain scalable data & analytics pipelines for machine learning models, rep"," Bethlehem, PA, USA ", Posted 24 days ago
826, Data Pipeline Engineer , Trinus Corporation ,"3+ years of hands-on software development, data engineering, and systems architecture2+ years of experience in designing, developing and maintaining high performance, low latency and large-scale data pipelines.2+ years of experience in SQL optimization and performance tuning, and development experience in programming languages like Python, PySpark, Scala etc.)2+ years in cloud data engineering experience in Azure or/and AWSExperience building/operating highly available, distributed systems of da"," Houston, TX, USA ", Posted 7 days ago
827, Credit Risk Auditor ," Primesoft, Inc ",Role: Credit Risk Auditor Location: New York (Weekly 3 days onsite) Exp: 10+ Years Your key responsibilities: The candidate will be required to evaluate the adequacy and effectiveness of internal controls relating to risks involved in the relevant business areas in accordance with Group Audit Methodology and the established risk assessment framework.The candidate will contribute to Risk Assessment Profiles / Business Monitoring and overall implementation of Group Audit Methodology. The candidate," New York, NY, USA ", Posted 2 days ago
828, Python Developer with Big Data , Chabez Tech LLC ,"Title: Python developerLocation 100% remoteDuration Long TermJob Requirement:· Proficient with Programming Languages of (Python/Scala/Java)· Must have Hands on Experience with Spark with PySpark/Scala.· Must have experience designing and building production data pipelines from ingestion to consumption within a big data architecture, using Java, Python, and Scala.· Hands-On experience with Hadoop tools/technologies like Map Reduce, Hive, and HDFS.· Understanding of database technologies, preferab", Remote , Posted 30 days ago
829, SQL Developer ," SolutionIT, Inc. ","Solution IT Inc. is looking for an SQL Developer for one of its clients in Montvale, NJ or Orlando, FL ( Hybrid )   - Local ONLY Job Title: SQL Developer Required Skills: Experience in SQL Server, preferably Azure SQLExposure/experience dealing with OLTP databasesExperience working in a Cloud based solution/projectReview and interpret ongoing business requirements from a data modeling perspectiveAbility to come up with data model/schema understanding business requirements and establish entity re"," Montvale, NJ, USA ", Posted 7 days ago
830," Project Manager with Capital Market || New York, NY (Onsite) "," VDart, Inc. ","VDart Inc is the leading global provider of digital solutions, products and talent management company providing digital technology solutions in Automotive, Manufacturing, Energy & Utilities and Healthcare Industries. Led by a strong global team located across 10 countries including USA, Canada, Mexico, Brazil, UK, Japan, Australia & India. We are currently accepting applications from staffing firms for our Preferred Partner Program, where we align niche staffing firms with specific verticals bas", , Posted 57 days ago
831, Senior Azure Data Engineer , TalentFish LLC ,"Job Title:    Senior Azure Data Engineer Location:   Remote US -or- Hybrid in Louisiana, Illinois, or Iowa Position:    Full-Time, Direct Hire   Overview  TalentFish is casting a line for a full-time permanent Senior Data Engineer! Candidates near Chicago IL, Baton Rouge LA, or Cedar Rapids IA are highly preferred - however remote applicants within the United States will be considered. Candidates located in California or New York cannot be considered at this time. Applicants must be able to work", Remote , Posted 9 days ago
832, Buisness Analyst with Capital Market ," Innova Solutions, Inc. ","Innova Solutions is immediately hiring for a Business Analyst with Capital Market Position type: Full Time, Contract Duration: 12+ Months Location: New York Job Description: -  Responsibilities Own project/program delivery for Traded ProductsAnalyze downstream data needs and provide end-to-end solutions to enable GMPP/Zinc to deliver on key projects and programs.Create business requirement documents, functional requirement documents, JIRA tickets, project plans, resource allocation charts and ot"," New York, NY, USA ", Posted 24 days ago
833, ETL Tester , DVG Tech Solutions LLC ,"Role: ETL Tester Location: Remote/Blue Ash, OH Experience: 9+ Job Description: This role will be hands-on position primarily focusing on understanding ETL test requirements and performing all facets of data testing. Create and execute test plans & scripts that will validate the projects data quality and data integrity as the data is transitioned through the ETL data warehouse process. Create test data to exercise data validations and test the compliance of information flows and data stores again", Remote , Posted 2 days ago
834, Healthcare Data Architect , Goahead Solutions ,"GoAhead Solutions has a great opportunity in for a Healthcare Data Architect. This would be a Nine plus month contract to start out. It would be fully remote, and contractor would need to work EST or CST time zone.  We have several opening for this position. Job Description:  -In addition to the below skills, need someone with strong communication skills. Must be able to present to leadership about Architecture, Data Mapping, Analytics, Strong Business skills, Presentation skills, Knows latest C"," Remote or New York, NY, USA ", Posted 20 days ago
