,title,company,description,location,posted_date
751, Data Manager 1 , Louisiana State University ,"Under the leadership of the Executive Director, the Computer Manager will provide vision, management, and leadership as a member of the ACSA Executive Team. The Computer Manager will provide desktop support services while interfacing with ITS in an effort to achieve common technology goals and objectives and provide ACSA departments with cost-effective technology based application solutions. The position will also serve as the Building Coordinator and primary point of contact for the Gym Armory "," Baton Rouge, LA, USA ", Posted 22 days ago
752, Azure Data Engineer(Power BI) ," Activesoft, Inc. ","Description:  Solution the orchestration of Azure functions and create Power BI Dashboards Build large-scale batch and real-time data pipelines with data processing frameworks in Azure cloud platform. Lead design of ETL, data integration and data migration. Partner with architects, engineers, information analysts, business, and technology stakeholders for developing and deploying enterprise grade platforms that enable data-driven solutions. Provide technical guidance on technology implementation"," Jersey City, NJ, USA ", Posted 8 days ago
753, Medical Data Entry Admin , The Ascent Services Group ,"Innova Solutions is immediately hiring for a Medical Data Entry Admin  Position type: Full-time/Contract-to-Hire Duration: 6+ Month  Location: Fully Remote As a Medical Data Entry Admin, you will have: Strong 1-3 years of Excel EMR / EHR medical application experience High school diploma or equivalent qualification. A minimum of 2 years' experience in a similar role. Understanding of medical terminology and administration processes. Proficient in information management programs and MS Office. Ou"," Beverly Hills, CA, USA ", Posted 27 days ago
754, Senior Data Engineer - Fulltime , ASSYST ,"ASSYST is looking for Senior Data Scientist / Engineer, located in the NOVA / Washington, DC Metro Area to join our Data Science Innovation team. The current focus is on Information Assurance and Cybersecurity datasets for actionable insight. We work on many high-impact projects that serve various Federal Agencies, Non-Governmental Organizations, and Non-Profit and Commercial Organizations, to support their lines of business while fostering continuous innovation. Responsibilities: Responsible fo"," Sterling, VA, USA ", Posted 21 days ago
755, Technical ETL Data Warehouse Analyst , Infinite Dimensions ,"We need following candidate: Title: Senior Technical ETL Business Analyst / Technical ETL Data Warehouse Analyst Duration: 12+ Months  Location: Pleasant Prairie, WI (3 days at Onsite)     Required/Must to have - Senior Technical ETL resource who has strong data warehousing skills and basic functional BA experience gathering requirements from end users and creating BRD documentations, etc.   Experience Required - 12+ yrs   Client is looking for a Senior Technical ETL resource who has strong data"," Pleasant Prairie, WI, USA ", Posted 6 days ago
756, Data Architect ," Pridevel Consulting, Inc ","Hybrid-onsite Position. Primary responsibilities   · Collaborate with client business and technology leadership to provide data strategy and architecture thought leadership (big picture thinking), trusted consultant to develop need and respective data solutions across the enterprise. · Review existing data architectures to determine overall effectiveness and compliance with original objectives, develop comprehensive strategies for improving or replacing underperforming areas.   Behavioral and Te"," Alpharetta, GA, USA ", Posted 9 days ago
757, Sr Data Engineer - Contract C2C - 12+ years of experience , ApTask ,"Job Title: Sr Data Engineer - Contract C2C Duration: 12 Months  Location: Houston, TX (Day 1 Onsite)     Need 12+ years of experience in Data Engineer     Job Responsibilities:  Qualifications for Data Engineer: Advanced working SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with a variety of databases.Experience building and optimizing data pipelines, architectures and data sets. Experience performing root cause analysis on i"," Houston, TX, USA ", Posted 29 days ago
758, Azure Data Engineer , Synergis ,"Data Engineer 3+ Month Contract | Remote  Synergis’ client, a nonprofit allied health school with a national presence, has engaged us in a search for a Data Engineer to augment their expanding team!   The selected candidate will be responsible for building and optimizing pipelines, supporting data transformation, and performing root cause analysis to answer specific business questions and identify areas for improvement.   Data Engineer | Requirements5+ years of experience in a Data Engineer or e", Remote , Posted 44 days ago
759, PHP Web Developer - REMOTE ," Chandra Technologies,  Inc. ","UNCP is seeking a web developer with experience in PHP and integrating data from Ellucian Banner ERP systems with third party vendor products.   Expected Skills: Able to work without assistance; able to manage medium complexity work efforts; must have industry experience.   Description (including, but not limited to): Development and enhancement of applications based on established design specificationsAnalysis, design, coding, component/assembly testing of all application code owned by the Appl"," Pembroke, NC, USA ", Posted 7 days ago
760, Data Modernization Architect L1 , Jefferson Frank ,"Hey I'm a specialist AWS recruiter working on an exciting, cloud-native, rapidly growing Premier AWS Consulting Partner project which is looking to double its headcount over the next 12 to 18 months. The company is an all-in AWS cloud-native services provider focused on helping customers utilize the capabilities of the cloud to achieve Operational Excellence, Security, Reliability, Performance, and Total Cost Optimisation. They are focused on Cloud Migrations, Containers, Servile, Data and Analy"," New York, NY, USA ", Posted 29 days ago
761, Azure Data Architect , Innominds Software ,"Role: Azure Data Architect Duration: Fulltime Location: Remote Job Description: You are an expert in Azure Data Analytics having thorough understanding of Azure Data Platform toolsExpertise and hands-on experience in at least 4 tools on Azure Platform among: Data Factory, Data Bricks, Synapse, Data Lake Gen2, Stream Analytics, Azure Spark, Azure MLExpertise in SQL Server DB, or Cosmos DBCollaborate with project stakeholders like database administrators, technical architects, , business analysts,", Remote , Posted 10 days ago
762," Director, Global Data Management ", Perennial Resources International ,"Our client is a prestigious financial services firm - medium size. They seek a Director of Data Management who will be responsible for guiding and implementing the firm’s data management strategy. This includes establishing master data management principles at the firm, assessing and improving the firm’s systems integrations, data entry processes, data validation and consistency methods, and reporting and analytics capabilities. Will contribute to planning and will lead execution of a roadmap an"," New York, NY, USA ", Posted 10 days ago
763, Data Engineer , Inspire Recruitment Inc. ,"This role has a preference for a local Austin, TX candidate and will be a hybrid work environment.  Our client is a fast-growing, Private Equity backed GovTech company that provides SaaS Software solutions to the Public Sector (City / State Local Government) and is looking for a Data Engineer to join their team. Data Engineer will be responsible for the ongoing development and management of the data infrastructure of the business and will be providing essential support to internal customers. Thi"," Austin, TX, USA ", Posted 9 days ago
764, Tableau Developer , Compass Technology Group ,"Title: Senior Tableau Developer Location: Dallas, TX Hybrid Work Model in Dallas, TX Full-time Direct hire only (Not open to C2C or C2H)   The Senior Tableau Developer will partner with business to accelerate design, development, and deployment of dashboards.   Key Responsibilities: · Develop, maintain, and manage advanced reports and dashboards · Determine visualization requirements using wireframes to build interactive dashboards · Perform and document data analysis, data validation, and data "," Dallas, TX, USA ", Posted 10 days ago
765, Medidata Rave Study Builder ," Zachary Piper Solutions, LLC ","Piper Companies is currently seeking a Medidata Rave Study Builder for a hybrid-based opportunity in Boston, Massachusetts (MA), to join a non-profit research group dedicated to saving cancer patients by facilitating access and promoting participation in oncology clinical trials.  Responsibilities of the Medidata Rave Study Builder  Design and develop electronic case report forms (eCRFs) to meet the data collection requirements of oncology protocols  Work closely with Data Management and Statist"," Boston, MA, USA ", Posted 6 days ago
766, Kinaxis (Rapid Response) Solutions Consultant , 7 Kings Code LLC ,"Hello,  Hope you are doing great. This is Alex from 7kingscode, we have an immediate opportunity with one of our clients. Please find the below job description and if you are interested, please forward your resume to . You can also reach me at . My apologies in advance if I have contacted you in error, please ignore this email. Position: Kinaxis (Rapid Response) Solutions Consultant  Location: Remote  Duration long-term Job Description: MUST have Kinaxis Rapid Response experience MUST have exper", , Posted 15 days ago
767, Senior Data Architect , Synergis ,"Data Architect  Perm Position  Atlanta , GA or Naperville, IL (onsite 3 days per week)   This position will support the new Enterprise Decision Support and Data Governance (EDGE) organization.  This organization is a compilation of months of work to define how the Technology Organization (TO) and business will work, what roles each team will play and how to engage both organizations in support of the Chief Data Officer (CDO) positioned in the business. This position will help advance the TO Data"," Atlanta, GA, USA ", Posted 22 days ago
768, AWS Data Architect , Avance Consulting ,"Required Qualifications: Bachelor s degree or foreign equivalent required from accredited institution. Will also consider three years of progressive experience in the specialty in lieu of every year of education At least 7 years of experience with Information Technology At least 5+ years of experience in developing Conceptual, logical, physical, 3nF, Dimensional data modeling at both enterprise and data product level At least 3 years of experience in Design and architecture review At least 3 yea", , Posted 16 days ago
769, Manager for Victor Dashboard to Serve Telecom Industry ," Innova Solutions, Inc ","Innova Solutions is immediately hiring for a Manager of Victor Dashboard Position type: Full Time Duration: 12 months or more Location: On-site Cary, NC or Piscataway, NJ As a Manager for Release Management you will be: Responsible for overall project health analytics, forecasting run rates, drive Victor release data dashboards design & development, etc.Data mining, data modeling, data source integration and responsible for directional NSA architecture adoption.Drive Project/Department/Group key"," Cary, NC, USA ", Posted 23 days ago
770, Data Modeler , Fortune Brands Home & Security ,"Data Modeler, Full-time, Remote working from the U.S.A during CST/ EST hours. (REF5462E )   Company Description: Fortune Brands Innovations (NYSE: FBIN) is a brand, innovation, and channel leader focused on exciting, supercharged growth opportunities within the home, security, and commercial building markets. Job Description: Fortune Brands Innovations Data Management team is responsible for designing, developing, and enhancing analytics data models.  The Data Modeler will lead and execute analy", Remote , Posted 38 days ago
771, Azure Data Engineer , Protask Inc ,"To research, evaluate, design, implement, and maintain system and product solutions, applying knowledge of engineering principles. To provide technical direction and engineering support for projects and infrastructure. Develop and maintain expert functional knowledge of evolving IT engineering industry technologies/competition, concepts and trends.  Data deliverables– -Data integration framework (Data Lake, Data Warehouse), -Data quality control & monitoring -Performance optimization -Data model"," Vienna, VA, USA ", Posted 15 days ago
772, Technical Program Manager , Incedo Inc ,"Job Title: Data Technical Program Manager Duration: Full Time Location: Pittsburg, PA   Job Description -   Qualifications · The ideal candidate will have experience in customer-facing roles and success leading deep technical architecture discussions with senior customer executives, Enterprise Architects, IT Management and Developers to drive Data Platform and Advanced Analytics solutions to productions · 5+ years of success in consultative/complex data engineering projects including architectur"," Pittsburgh, PA, USA ", Posted 17 days ago
773, Senior Business Analyst , MSYS Inc. ,"Title: Senior Business Analyst Location: New York, NY, USA Length: Long term Restriction: W2 or C2C Description:  Webcam interview Long term project  Initial remote due to covid then onsite35 hours weekly Introduction: We are looking for a tenured Senior BA who possesses leadership qualities and great public speaking skills, this BA will work closely with the CLIENTS stakeholders on multiple workstreams and multiple business analysts and developers from downstream impacted project teams. This BA"," New York, NY, USA ", Posted 2 hours ago
774, JDA Developer , IDC Technologies ,"We are in Critical need of JDA Developer  for Fulltime Hire in Waukegan, IL Role : JDA DeveloperLocation : Waukegan, IL Duration : Fulltime HireJob Description : Experience in JDA,data management, data migration and data modeling with a deep knowledge of Oracle Database architecture concepts.Experience on Production support and de-bug production real-time issue for application built on backend PLSQL db objectsHands-on software development experience with Oracle Database ecosystem and data manipu"," Waukegan, IL, USA ", Posted 2 days ago
775, Performance and Value Assurance Manager , Experis ,"The Customer Experience (CX) Value Assurance Manager will be part of the the CX Performance and Value Management team and support 1) Monitoring project performance 2) Portfolio analysis for maximization of ROI 3) Proactive Delivery Forecasting / Value projections and 4) Value Analysis of current work and future delivery. The ideal candidate will collaborate with different teams to monitor, analyze and evaluate our project portfolio to ensure success of financial and performance metrics. Provide "," Irving, TX, USA ", Posted 11 hours ago
776, AWS Data Engineer , AdientOne LLC ,"Job Summary: We are seeking an experienced AWS Data Engineer to join our team. The successful candidate will be responsible for designing, building, and maintaining our AWS-based data infrastructure, as well as ingesting, processing, and enriching data from various sources into our data warehouse. The ideal candidate will have a strong background in data warehousing, ETL processes, data ingestion, data processing, data enrichment, and cloud-based technologies, particularly AWS.  The role will be", Remote , Posted 2 days ago
777, Data Architect (100% remote) , Prudent Technologies and Consulting ,Required Skills Data Architect with Clinical Data ExperienceMust have experience with Clinical data working in a healthcare organizationExperience working with patient dataIdentity source dataData mappingShould have experience with Azure or EPIC (EMR)Provide guidance on data migrationmust have medical data literacy, Remote , Posted 1 day ago
778, Sr. Project Manager - MDM ERP (100% REMOTE) , Amaze Systems Inc ,Manager notes This person must have exp managing an ERP data migrations and data conversion projects This is really a mix of a technical and functional PM; this person need to understand ETL and data related concepts in order to gather the proper requirements and information Manager mentioned someone who was a data architect and then moved into a Project/Program manager role would be ideal Even though this person isn't doing the hands on data cleansing/data modeling they need to understand how i," Remote or Park City, IL, USA ", Posted 1 day ago
779," AWS Cloud Data Engineer - Hybrid - Contract - Trenton, NJ - B1556B "," Technovision, Inc. ","Our direct client is looking for an AWS Cloud Data Engineer for a Hybrid Contract in Trenton, NJ.  Job Description:  - The State of NJ is seeking an Cloud Data Engineer that will assist in maintaining, and monitoring infrastructure as well as build or assist in building data transformation pipelines.  - Candidate must have prior experience with AWS or Azure and extensive knowledge of python for ETL development.  - Additional Cloud-based tools experience is important (see skills section)  Additio"," Trenton, NJ, USA ", Posted 1 day ago
780, Data Scientist , Cynet Systems ,"We are looking for Data Scientist for our client in Lawrenceville, NJ Job Title: Data Scientist Job Location: Lawrenceville, NJ Job Type: Contract Job Description: Pay Range $63hr - $66.50hr Responsibilities: Write python scripts to enable rapid cleaning and analysis of medium and high throughput datasets.Utilize machine learning (ML) approaches to generate small molecules featuresUtilize Bayesian statistics approaches to estimate uncertainties in assay datasets, based on results on above ML out"," Lawrence Township, NJ, USA ", Posted 1 day ago
781, Talend ETL Developer ," Innovative Information Technologies, Inc ","Role: Talend ETL Developer Location: Remote  Interview: video interview  Job Description:    We are looking for a Talend ETL Developer to join our team. The successful candidate will be responsible for designing and implementing data integration solutions that leverage Talend's core capabilities. As a Talend ETL Developer, you will work closely with business stakeholders, data analysts, and project managers to ensure that data integration solutions meet the organization's goals and priorities.  ", Remote , Posted 2 days ago
782, Snowflake Developer Data Engineer , Raas Infotek LLC ,"Job Title: Snowflake Developer Data engineer. Location: TX, NJ, CA Duration : 12 Months   Job Description: we are looking for a highly skilled Sr. Snowflake Developer Data engineer with expertise in handling PII data and working with AWS S3.  Minimum 5 years of experience in Snowflake and total IT Experience 9+ years Key Responsibilities: Design, develop, and implement data solutions using Snowflake in a cloud environmentCollaborate with stakeholders to understand requirements and translate them"," Houston, TX, USA ", Posted 10 hours ago
783, Data Engineer (MDM) , Onebridge ,"Onebridge is a Consulting firm with an HQ in Indianapolis, and clients dispersed throughout the United States and beyond. We have an exciting opportunity for a highly skilled Data Engineer (MDM) to join an innovative and dynamic group of professionals at a company rated among the top Best Places to Work in Indianapolis since 2015. Data Engineer (MDM) | About You As a Data Engineer (MDM), you are responsible for organizing and executing a Data Enablement program through project planning activitie"," Indianapolis, IN, USA ", Posted 2 days ago
784, Database Conversion , Programmer Resources International Inc (PRI Inc.) ,"Database Conversion Working closely within a data focused team this role is primarily responsible for migrating/converting data from legacy databases into our core application database (MS SQL). Part of this function involves ensuring as part of the data migration that data quality, integrity and completeness is maintained or improved and that duplicate entities are consolidated. Key Responsibilities and Accountabilities: Take ownership of design, development and testing of all data transformati"," St. Louis, MO, USA ", Posted 20 days ago
785, Data Engineer - AWS , Inspire Recruitment Inc. ,"This is a 100% Remote full-time/permanent position based in either Texas or North Carolina. We can also hire outside of these states anywhere in the US on a contract basis. (No C2C)  We are supporting a successful Austin company who are looking to grow its Engineering team with a Senior Data Engineer. They are a mission-driven Ed-Tech company that is leveraging data to build solutions that improve education outcomes for students. As the Senior Data Engineer, you will be working on a project that", Remote , Posted 13 days ago
786, Lead Technical Analyst ," Resolvit, LLC. ","Join Resolvit as a Lead Technical Analyst and be part of a creative, forward-thinking team. Our success at deploying skilled, highly knowledgeable experts has landed us on the Inc. 5000 list of America’s fastest-growing companies four times – and we’re just getting started. As the Lead Technical Analyst, you will build a new digital experience for Agents and Insureds. You will be on the API team assisting in the requirement gathering and data mapping. You will also define the functional, non-fun"," Cincinnati, OH, USA ", Posted 17 days ago
787, Data Architect , Nityo Infotech Corporation ,"Minimum 12 years of working experienceExcellent communication skillsHands-on development experience and willingness to develop and code the assignmentsExperience of working as an data architect and working with customer stakeholders,We need candidates who has – Databases like Postgres or SQL or oracle, DMS, kinesis and Python in expert level (Hands-on guys who worked in those technologies) and  Databricks as optional.Experience of working as onsite coordinator and mentor for offshore teamExperie"," Remote or Pittsburgh, PA, USA ", Posted 2 days ago
788, Lead SQL Developer , Rivi Consulting Group ,"Lead SQL Developer Omaha, NE(travel a few times a month onsite. ) Duration:  14 months Data Engineer with focus on SQL/ETL Development     Required Skills: Lead experience5+ years with SQLPython (may be leveraged for basic scripting activities; not a heavy requirement but something a solid dev will have experience with in this field)ETL experienceData Modeling/Data MappingExperience in Insurance industry-ideally Property & Casualty."," Omaha, NE, USA ", Posted 2 days ago
789, Data Goveranance , Bitech Inc ,Responsibilities: Expertise in Collibra DG and DQ toolset. Will be a subject matter expert in Collibra and help teams to adopt Collibra for Governance activities. Champion and drive improvement in data management and Governance practices. Support the creation and implementation of processes and procedures to support data standards and control frameworks. Meet with necessary stakeholders for Business Glossary implementation. Act as SME on Governance practices to help Data stewards' day to day act," Charlotte, NC, USA ", Posted 14 days ago
790, Data Architect , Randstad Technologies ,"job summary:  We are looking to add a seasoned Data Architect with a heavy focus on Analysis, Design and Documentation as a key member of the Data Infrastructure team of a multi-billion-dollar global asset management company. Candidates must have extensive experience with SQL Server Architecture, Engineering, Analytics and Governance with significant technical expertise in Azure Cloud data platforms. Required Skills: SQL Server; Azure Synapse Database Architecture Job Duties: The Data Architect "," Remote or New York, NY, USA ", Posted 36 days ago
791, Lead Data and Integration Engineer , ICONMA ,"Lead Data and Integration Engineer Location: Remote  Duration: 3 months with Possible Contract to hire Description:  Develops, test and maintains code using software development methodology and appropriate technologies for the system being used.  Works closely with Business Analysts to develop detail systems design and written test plans for online and report application programs.  Performs analysis on projects and provides a project plan that shows the tasks needing to be completed and a time e", Remote , Posted 3 days ago
792, Sr. Cloud Data Engineer , Denken Solutions ,"Currently, we are looking for talented resources for one of our listed clients. If interested please reply to me with your updated resume or feel free to reach out to me for more details at . Title: Sr. Cloud Data Engineer  Location: Plano, Texas/McLean, Virginia Onsite  Duration: 12 Months Contract To Hire  Job Description:  Must-Have: Minimum of 8+ years of relevant experience. Building data lake platform in AWS (Glue, DynamoDB S3, EMR) Python Scala Understand data engineering, data governance"," Plano, TX, USA ", Posted 3 days ago
793, Lead SQL developer , Rivi Consulting Group ,"Location: Hybrid-Omaha, NE-travel a few times a month onsite. Required Skills: Lead experience 5+ years with SQL Python (may be leveraged for basic scripting activities; not a heavy requirement but something a solid dev will have experience with in this field) ETL experience Data Modeling/Data Mapping Experience in Insurance industry-ideally Property & Casualty. -- RiVi Group"," Omaha, NE, USA ", Posted 3 days ago
794, Enterprise Data Governance Specialist , Perennial Resources International ,"One of our top tier clients within the financial services industry is seeking a Specialist working with data in the capacity of either business analysis or data analysis.  Responsibilities: Will have to lead meetings with the business community, collect data and process requirementsWill need to analyze and document their findings and will need to be able to present the results of their analysesWill be responsible for updating the firm’s business glossary and data catalog, as well as logging data"," New York, NY, USA ", Posted 8 hours ago
795, Associate Data Engineer , Inspire Recruitment Inc. ,"We are supporting a successful Austin Ed-Tech company who are looking to grow its Engineering team with an Associate Data Engineer. They are a mission-driven company that is leveraging data to build solutions that improve education outcomes for students. As an Associate Data Engineer, you will be working with Education Clients to untie knots in data that others can't untie.  No C2C. This role is a 100% remote, Permanent, Direct-Hire role based in either TX or North Carolina.  What you will do: F", Remote , Posted 13 days ago
796, Business Analyst , The Jupiter Group ,"Data Migration and Data Conversion Business Analyst  In need of a candidate who is more focused on one singular area (Data Conversions and Migrations). BA type personality with PM tendencies (rather than the other way around).  As part of the ongoing migration to Oracle Cloud, we are in need of a Business Analyst who will focus on our Data Migration efforts. This person will work alongside other Data Migration Project Managers, the Implementation Project Managers as well as Business Analysts to "," Houston, TX, USA ", Posted 8 hours ago
797, Data Quality Analyst , Randstad Technologies ,"job summary:  Job Responsibilities: Framework Provide advisory to define, improve or operationalize data management control frameworks, DQ standards, and governance process Provide guidance on DQ and IT Control standards to align with Enterprise Risk Finance and Technology (RFT) Framework and industry standards Develop expertise on the Bank's Enterprise Data Management policies and standards and provide guidance (or highlight risks or issues) to senior management  Data Management: Perform curren"," Jersey City, NJ, USA ", Posted 11 hours ago
798, Test Engineer I , CAYS Inc ,Test Engineer to work through CAN data acquisition and analysis of that data. This engineer will be utilizing CNH proprietary data acquisition tool to take CAN data off the vehicle and to perform analysis of that data. They will also do some bench level testing utilizing various test tools. They will have to make some custom harnesses at times depending on what they are testing. Musts EE type of degree Must have CAN experience Must have some level of test experience Good mix of Hardware and Soft," Burr Ridge, IL, USA ", Posted 9 hours ago
799, Data Migration Developer ," ProCom Consulting, Inc. ","Data Migration Developer Remote ProCom Consulting is seeking a Data Migration Developer to assist with the deployment of a Software as a Service solution. Learn and become an expert in the use of Business Process Automation software, including the design and implementation of complex web-based forms. This is a multiple year government project to consolidate 20+ legacy systems into one. The candidate will be contributing to our data migration strategy and assisting with interface development with", Remote , Posted 6 days ago
800," AWS Cloud Data Engineer - Hybrid - Contract - Trenton, NJ - B1556B "," Technovision, Inc. ","Our direct client is looking for an AWS Cloud Data Engineer for a Hybrid Contract in Trenton, NJ.  Job Description:  - The State of NJ is seeking an Cloud Data Engineer that will assist in maintaining, and monitoring infrastructure as well as build or assist in building data transformation pipelines.  - Candidate must have prior experience with AWS or Azure and extensive knowledge of python for ETL development.  - Additional Cloud-based tools experience is important (see skills section)  Additio"," Trenton, NJ, USA ", Posted 1 day ago
801, Junior Data Entry / Documentation , ApTask ,"Job Title: Operations Officer Location: San Francisco, CA (Onsite – Monday to Friday ) Job Type: Contract Job    Job Description: Application processing, DocumentationHandling applicant queries in person, over email and phoneHandling bank-related transactions, Data Entry, managing and tracking applicant data.  Qualifications required: Minimum education: Bachelor’s degree or global equivalentGood knowledge of Microsoft Office packagesGood attention to detail and high level of accuracy under tight"," San Francisco, CA, USA ", Posted 2 days ago
802, Hiring for SAP Archiving Consultant , Accuro Group ,"Greetings,  My name is Bharat Gautam, and I am working with Accuro Group. We do have an urgent requirement with our client. Job Title: SAP Archiving Consultant Location- Rosemead, CA (Onsite)  Duration: Long time contract Implementation partner:  TCS  Interview Mode : 2 Round Video call (including Telephonic Round) 10+ years of SAP Data Archiving experience and demonstrate deep experience in defining Data Archiving strategies, Data-lake Solutions and delivering large SAP Archiving projects ", , Posted 2 days ago
803, Data Architect , InfoTech Spectrum Inc ,"InfoTech Spectrum - A trusted partner (;/u> At InfoTech Spectrum, we connect top talent and leadership across North America with top-performing Fortune 500 and global corporations. As a leading provider of IT & Professional Staffing, Executive Search and Contingent Workforce Solutions since 2003, it is our passion to dig deep into your business goals and connect you with the best people to make those goals reality. Consistently recognized as a top talent acquisition solutions company, we thrive "," Chicago, IL, USA ", Posted 2 days ago
804, Office Support Specialist , BCforward ,"Office Support Specialist  BCforward is currently seeking highly motivated Office Support Specialist for an opportunity in Canton, MA  02021 Job Title: Office Support Specialist  Location: Canton, MA  02021  Expected Duration: 04 plus Months contract. Job Description:  Support physical office transition from paper to digital filing system. Responsible for preparing scanning and organizing documents digitally in network shared drive and database. With training perform lead inspection data entry. "," Canton, MA, USA ", Posted 1 day ago
805, Share point Admin , Decodetek ,"We are looking for Sharepoint Admin for one of our Clients. Location : Seattle, WA onsite from Day one 4 + years of experience in Information Systems with specific focus on SharePoint administration and database construction 3 +years of experience with SQL Proficiency with MS SharePoint, Access and Excel Responsibilities:   Provide SharePoint support to include information system and data management planning and program support in order to meet defined objectives Support customers and multiple t"," Seattle, WA, USA ", Posted 2 days ago
806, Data Scientist , Cynet Systems ,"We are looking for Data Scientist for our client in Lawrenceville, NJ Job Title: Data Scientist Job Location: Lawrenceville, NJ Job Type: Contract Job Description: Pay Range $63hr - $66.50hr Responsibilities: Write python scripts to enable rapid cleaning and analysis of medium and high throughput datasets.Utilize machine learning (ML) approaches to generate small molecules featuresUtilize Bayesian statistics approaches to estimate uncertainties in assay datasets, based on results on above ML out"," Lawrence Township, NJ, USA ", Posted 1 day ago
807, Data Scientist -- Computer Vision , NR Consulting LLC ,"• Solid knowledge of various Image Filtering, Binary Morphology, Perspective / Affine transformation, Edge Detection, and Tracking.  • Machine Learning: Regression, Unsupervised Learning, PCA.  • Nice but not necessary to have HDR, Panorama, and deep Learning object detection."," Santa Clara, CA, USA ", Posted 2 days ago
808, Talend ETL Developer ," Innovative Information Technologies, Inc ","Role: Talend ETL Developer Location: Remote  Interview: video interview  Job Description:    We are looking for a Talend ETL Developer to join our team. The successful candidate will be responsible for designing and implementing data integration solutions that leverage Talend's core capabilities. As a Talend ETL Developer, you will work closely with business stakeholders, data analysts, and project managers to ensure that data integration solutions meet the organization's goals and priorities.  ", Remote , Posted 2 days ago
809, Data Modeler/Data Architect-Hybrid to Dallas TX , Prodware Solutions ,Position Title: Data Modeler Location: Dallas TX (Hybrid) Duration: 6+ months Rate: $78/hr on Corp-Corp (Max) Job Description: We are looking for a Data Modeler for our backfill role Should have Capital Market or Finance experience Should be able to travel to Dallas TX since this is a hybrid role. Should have good communication skills," Dallas, TX, USA ", Posted 3 days ago
810, Data Engineer (MDM) , Onebridge ,"Onebridge is a Consulting firm with an HQ in Indianapolis, and clients dispersed throughout the United States and beyond. We have an exciting opportunity for a highly skilled Data Engineer (MDM) to join an innovative and dynamic group of professionals at a company rated among the top Best Places to Work in Indianapolis since 2015. Data Engineer (MDM) | About You As a Data Engineer (MDM), you are responsible for organizing and executing a Data Enablement program through project planning activitie"," Indianapolis, IN, USA ", Posted 2 days ago
811, Data Engineer , Randstad Technologies ,"job summary:  You wll be a member of the technical team configuring and transforming complex data to solve our client's challenges. The Data Engineer should be able to individually solve problems of high complexity while assisting/guiding other technical team members through their experience in problem resolution. They should be able to understand the business problem to be solved and should be skilled at extracting, transforming, and analyzing data using a variety of common analytical tools. Th"," Remote or Atlanta, GA, USA ", Posted 3 days ago
812, PostgreSQL Developer , IT Solutions ,"Exp: 8 years; Technical Skill- 8 years experience in PostgreSQL & Relational Database like oracle. Experience in message queuing, indexing, high performance data concepts & profiling database. Expertise in database structure Design and dynamic APIs. Experties in Git and Script maintenance for various environement & Cloud Experience in JIRA Role and Responsibilities Requirement understanding & data gathering conferring with business users/product owners Subject matter expert with hands-on experie"," Middletown Township, NJ, USA ", Posted 3 days ago
813, Lead Technical Analyst ," Resolvit, LLC. ","Join Resolvit as a Lead Technical Analyst and be part of a creative, forward-thinking team. Our success at deploying skilled, highly knowledgeable experts has landed us on the Inc. 5000 list of America’s fastest-growing companies four times – and we’re just getting started. As the Lead Technical Analyst, you will build a new digital experience for Agents and Insureds. You will be on the API team assisting in the requirement gathering and data mapping. You will also define the functional, non-fun"," Cincinnati, OH, USA ", Posted 17 days ago
814, Senior Database Specialist , ZIO Technologies ,"ZIO  Technologies is an IT solutions company powered by certified professionals with decades of experience across a myriad of industries. We partner with our clients to help design, implement, and manage infrastructure that supports mission-critical business applications. What sets ZIO apart is our ability to leverage our broad range of experience  through a streamlined and flat organizational structure. This allows ZIO  to be agile and flexible with our solutions, and to have rapid response tim"," Baltimore, MD, USA ", Posted 3 days ago
815, Data Engineer , Randstad Technologies ,"job summary:  You wll be  a member of the technical team configuring and transforming complex data to solve our client's challenges. The Data Engineer should be able to individually solve problems of high complexity while assisting/guiding other technical team members through their experience in problem resolution. They should be able to understand the business problem to be solved and should be skilled at extracting, transforming, and analyzing data using a variety of common analytical tools. T"," Remote or Atlanta, GA, USA ", Posted 3 days ago
816, AWS Data Engineer , AdientOne LLC ,"Job Summary: We are seeking an experienced AWS Data Engineer to join our team. The successful candidate will be responsible for designing, building, and maintaining our AWS-based data infrastructure, as well as ingesting, processing, and enriching data from various sources into our data warehouse. The ideal candidate will have a strong background in data warehousing, ETL processes, data ingestion, data processing, data enrichment, and cloud-based technologies, particularly AWS.  The role will be", Remote , Posted 2 days ago
817, Data Architect , Nityo Infotech Corporation ,"Minimum 12 years of working experienceExcellent communication skillsHands-on development experience and willingness to develop and code the assignmentsExperience of working as an data architect and working with customer stakeholders,We need candidates who has – Databases like Postgres or SQL or oracle, DMS, kinesis and Python in expert level (Hands-on guys who worked in those technologies) and  Databricks as optional.Experience of working as onsite coordinator and mentor for offshore teamExperie"," Remote or Pittsburgh, PA, USA ", Posted 2 days ago
