,title,company,description,location,posted_date
687, Change Management Consultant , Maris Consulting Group ,"This role is 100% remote but you have to work  PST hours  Process: 2 interviews, 1 with Director and 1 with hiring Mgr Notes:Must have previous change management experience with large scale Data Transformation projectsThis role is overseeing their ""Data Transformation"" change programEnterprise and Technology company experiencePreferred if they come from a large consulting company background (Deloitte, PWC, Accenture, etc)Does not want to see HR related change projects like policies or system imp", , Posted 3 days ago
688, Data Entry , BCforward ,"Data Entry  BCforward is currently seeking highly motivated Data Entry in Marlborough, MA  01752 Job Title: Data Entry  Location: Marlborough, MA  01752  Expected Duration: 08 plus month(s) Responsibilities:  Data entry of nurse aide information into My License Office MLO database. Qualified applicants must have data entry experience including but not limited to ability to cut/paste data from csv files and perform quality checks to ensure data accuracy and integrity. Experience working with conf"," Marlborough, MA, USA ", Posted 4 days ago
689, Data Engineer , Randstad Technologies ,"job summary:  Primarily responsible for the development of large scale data efforts tied to the cloud such as moving data to new cloud based solutions and building data lakes etc. To accomplish this the resource uses AWS, Python, Snowflake, and other data driven technologies,Snowflake Control M and UDeploy  Candidate will get an opportunity to work on latest tech stack and AWS cloud   location: Smithfield, Rhode Island  job type: Contract  salary: $79 - 80  per hour  work hours: 9am to 5pm  educ"," Smithfield, RI, USA ", Posted 4 days ago
690, Data Engineer II , Randstad Technologies ,"job summary:  We are looking for a Data Engineer to join our technology organization. As a Data Engineer you will implement strategies for modernizing and remediating legacy platforms by leveraging existing tools as well as implementing new data platform capabilities. You will implement new technologies, design ETL processes, and administer databases. In addition, you will be part of the team developing critical insight for the company and supporting every function of the organization.     locat"," Jacksonville, FL, USA ", Posted 5 days ago
691, Business Analyst , OpTech ,"Why work at OpTech? OpTech is a woman-owned company that values your ideas, encourages your growth, and always has your back. When you work at OpTech, not only do you get health and dental benefits on the first day of employment, but you also have training opportunities, growth opportunities, 401K and competitive pay.  Business Analyst (W-2 Contract)  Hybrid Location – 1-2 days per week on-site in Lansing, MI is preferred – Local to Michigan is required  This position serves, in an entry to expe"," Lansing, MI, USA ", Posted 7 days ago
692, Data Engineer , Precision Resource Group Limited ,"We're recruiting a Data Engineer with Snowflake experience for a  6+ month contract.  Responsibilities: Design and develop efficient and scalable data pipelines, ETL processes, and data models using Snowflake. Work closely with our data science and analytics teams to ensure data quality, accuracy, and completeness. Develop and implement data governance policies, procedures, and best practices. Design, implement and maintain data warehouses and data lakes on Snowflake. Collaborate with other team"," Kansas City, MO, USA ", Posted 5 days ago
693, DBA Production Support , InfoTech Spectrum Inc ,"InfoTech Spectrum - A trusted partner (;/u> At InfoTech Spectrum, we connect top talent and leadership across North America with top-performing Fortune 500 and global corporations. As a leading provider of IT & Professional Staffing, Executive Search and Contingent Workforce Solutions since 2003, it is our passion to dig deep into your business goals and connect you with the best people to make those goals reality. Consistently recognized as a top talent acquisition solutions company, we thrive "," Cincinnati, OH, USA ", Posted 2 days ago
694, Assistant Process Engineer , Alpha Consulting Corp. ,"ASSISTANT PROCESS ENGINEER DEVENS, MA Schedule: Monday through Friday 8am-4pm or 9am-5pm Hybrid Role- 50% onsite and 50% remote. Required Skills: Required BS degree in science or engineering related to biopharmaceutical process technology with minimum of 1-2 years biopharmaceutical industry experience. Experience with electronic database systems and statistical analytical packages is highly desirable. Excellent verbal & written communications skills. Interpersonal / facilitation skills necessary"," Devens, MA, USA ", Posted 36 days ago
695, Data Scientist - Computer Vision , Henderson Scott Limited ,Henderson Scott is delighted to be retained on a Computer Vision Data Scientist Role with our key start-up client. This is a fantastic opportunity to be an integral part of a new start-up that seeks to change the way products enhance human movement performance and learning.  Role Overview:  The candidate will be a key member of a small team of 6-7 engineers. The current data science team has two engineers. The general task of the position is to build data-driven tools for human movement training, Remote , Posted 5 days ago
696," Data Analyst -Charlotte, NC / Detroit, MI ", Digital Technology Solutions ,"DTS is looking for Data Analyst for a long term contract with our direct client Position in Charlotte, NC or Detroit, MI   Position Description Job Description:  Responsible to play as Data Product Owner role to help build a centralized data warehouse using Enterprise Data & Analytics standards.Responsible to come up with Curated data layers that each line of business will be utilizing for analytics and for Business Intelligence purpose.Develop and maintain data pipelines and work closely with d"," Charlotte, NC, USA ", Posted moments ago
697, Data Analyst (MS Excel) , Randstad Technologies ,"job summary:  Cisco Systems, Inc.'s (""Cisco"") State Local and Education (""SLED"") Contracts Management Office (""CMO"") in the U.S. Public Sector (""PS"") Sales Organization is seeking a Data Analyst (with significant MS Excel experience) to support Cisco's PS SLED direct contracts Authorized Resellers (""AR"") / Fulfillment Partners (""FP"") model. The Analyst ensures all Cisco's contractual/compliance obligations are met satisfactorily when onboarding, offboarding and managing acquisitions/mergers/name"," Remote or San Jose, CA, USA ", Posted 3 days ago
698, Data Engineer , Randstad Technologies ,"job summary:  Development Engineer Profile (Python) Project: Data Lake Team. CX Cloud. CX Cloud provides a one-stop destination that combines Cisco expertise and best practices with telemetry, AI-/ML-driven insights, use cases, and contextual learning. The result is a single source of truth, with 360-degree insights that enable new Cisco business models and drive adoption? All the telemetry data that has been installed at the siteCisco needs to use this data to make proper insights to display da"," Remote or San Jose, CA, USA ", Posted 5 days ago
699, Data Governance Analyst ," Digital Intelligence Systems, LLC ","Role: Data Governance Analyst Location: McLean, VA(3 days Onsite)  Duration: 6+ months possible of extension. MUST HAVE  Data Governance  Metadata  Resolving tickets  Strong comm skills PREFERRED  Collibra / Any other metadata management tool  SAS  SQL  Data Lineage, Data Glossary, Data Catalogs, Data Dictionaries, Canonical Data Models, etc. Digital Intelligence Systems, LLC (DISYS) is an Equal Opportunity Employer that recruits and hires qualified candidates without regard to race, religion, s"," McLean, VA, USA ", Posted 6 days ago
700, Data Engineer , Precision Resource Group Limited ,"We're recruiting a Data Engineer with Snowflake experience for a  6+ month contract.  Responsibilities: Design and develop efficient and scalable data pipelines, ETL processes, and data models using Snowflake. Work closely with our data science and analytics teams to ensure data quality, accuracy, and completeness. Develop and implement data governance policies, procedures, and best practices. Design, implement and maintain data warehouses and data lakes on Snowflake. Collaborate with other team"," Kansas City, MO, USA ", Posted 5 days ago
701, DBA Production Support , InfoTech Spectrum Inc ,"InfoTech Spectrum - A trusted partner (;/u> At InfoTech Spectrum, we connect top talent and leadership across North America with top-performing Fortune 500 and global corporations. As a leading provider of IT & Professional Staffing, Executive Search and Contingent Workforce Solutions since 2003, it is our passion to dig deep into your business goals and connect you with the best people to make those goals reality. Consistently recognized as a top talent acquisition solutions company, we thrive "," Cincinnati, OH, USA ", Posted 2 days ago
702, Senior Data Analyst , McKinsol Consulting Inc ,"Hybrid role !! w2 candidate !! Absolute must: Researching data, data mapping, STTM, strong documentation, complex SQL queries Skills: Strong technical knowledge / expertise; experienced in data research, strong technical requirements gathering; strong SQL knowledge and data retrieval skills required; knowledge of COBOL / DB2 / Informatica a plus. Ability to use SAS is a plus."," Deerfield Beach, FL, USA ", Posted 9 days ago
703, Data Scientist - Computer Vision , Henderson Scott Limited ,Henderson Scott is delighted to be retained on a Computer Vision Data Scientist Role with our key start-up client. This is a fantastic opportunity to be an integral part of a new start-up that seeks to change the way products enhance human movement performance and learning.  Role Overview:  The candidate will be a key member of a small team of 6-7 engineers. The current data science team has two engineers. The general task of the position is to build data-driven tools for human movement training, Remote , Posted 5 days ago
704, Data Analyst (MS Excel) , Randstad Technologies ,"job summary:  Cisco Systems, Inc.'s (""Cisco"") State Local and Education (""SLED"") Contracts Management Office (""CMO"") in the U.S. Public Sector (""PS"") Sales Organization is seeking a Data Analyst (with significant MS Excel experience) to support Cisco's PS SLED direct contracts Authorized Resellers (""AR"") / Fulfillment Partners (""FP"") model. The Analyst ensures all Cisco's contractual/compliance obligations are met satisfactorily when onboarding, offboarding and managing acquisitions/mergers/name"," Remote or San Jose, CA, USA ", Posted 3 days ago
705," Data Engineer (data warehousing, ETL, Azure Data Factory) ", Randstad Technologies ,"job summary:  Ideal candidate background: Required 1. 5+ years with data warehousing and ETL 2. Experience with Azure data factory and databricks 3. Excellent communication skills 4. Excellent Teamwork skills  Preferred/Optional: 1. SAS coding experience / Knowledge (one role it will be required, for one preferred) 2. PowerBI experience 3. Experience with Azure Synapse, Apache Sparq, Python    location: Eden Prairie, Minnesota  job type: Contract  salary: $56 - 70  per hour  work hours: 8am to 5"," Remote or Eden Prairie, MN, USA ", Posted 9 days ago
706, Data Engineer , Randstad Technologies ,"job summary:  Development Engineer Profile (Python) Project: Data Lake Team. CX Cloud. CX Cloud provides a one-stop destination that combines Cisco expertise and best practices with telemetry, AI-/ML-driven insights, use cases, and contextual learning. The result is a single source of truth, with 360-degree insights that enable new Cisco business models and drive adoption? All the telemetry data that has been installed at the siteCisco needs to use this data to make proper insights to display da"," Remote or San Jose, CA, USA ", Posted 5 days ago
707," Data Engineer (data warehousing, ETL, Azure Data Factory) ", Randstad Technologies ,"job summary:  Ideal candidate background: Required 1. 5+ years with data warehousing and ETL 2. Experience with Azure data factory and databricks 3. Excellent communication skills 4. Excellent Teamwork skills  Preferred/Optional: 1. SAS coding experience / Knowledge (one role it will be required, for one preferred) 2. PowerBI experience 3. Experience with Azure Synapse, Apache Sparq, Python    location: Eden Prairie, Minnesota  job type: Contract  salary: $56 - 70  per hour  work hours: 8am to 5"," Remote or Eden Prairie, MN, USA ", Posted 9 days ago
708, Data Governance Analyst ," Digital Intelligence Systems, LLC ","Role: Data Governance Analyst Location: McLean, VA(3 days Onsite)  Duration: 6+ months possible of extension. MUST HAVE  Data Governance  Metadata  Resolving tickets  Strong comm skills PREFERRED  Collibra / Any other metadata management tool  SAS  SQL  Data Lineage, Data Glossary, Data Catalogs, Data Dictionaries, Canonical Data Models, etc. Digital Intelligence Systems, LLC (DISYS) is an Equal Opportunity Employer that recruits and hires qualified candidates without regard to race, religion, s"," McLean, VA, USA ", Posted 6 days ago
709, Data Engineer , Mastech Digital ,"Mastech Digital provides digital and mainstream technology staff as well as Digital Transformation Services for all American Corporations. We are currently seeking a Data Engineer for our client in the Financial Services domain. We value our professionals, providing comprehensive benefits and the opportunity for growth. This is a Contract position, and the client is looking for someone to start immediately. Duration: 12+ Months Contract Location: Smithfield, RI (5 days Onsite per month)  Salary:"," Smithfield, RI, USA ", Posted 6 days ago
710, Jr. Data Systems Analyst , Randstad Technologies ,"job summary:  The AMI Meter Installation Issues Group is looking for a temporary resource to support the team in reviewing large data set of meter installation issues and being able to channel the work in and out of our database. The candidate must be able to review and process large sets of data in the various databases and must be proficient in using excel, PowerPoint, Access database, and SQL.    location: New York, New York  job type: Contract  salary: $35 - 38  per hour  work hours: 8am to "," New York, NY, USA ", Posted 6 days ago
711, Technical Project Manager (Mid Level) , Wimmer Solutions ,"Our client is looking for a Technical Project Manager 2. This is 100% Remote role. ""Must be able to work for a US based company without requiring visa sponsorship.""   WHAT YOU GET TO DO Using PMO best practices and standards, partner with the client’s product/program managers to facilitate a project management process to fit their needs and oversee and execute on that process/plan.Create, maintain, and control the project schedule and dashboard, facilitate meetings, and proactively identify risk", Remote , Posted 27 days ago
712, Data Analyst with P&C Insurance Experience - FULL TIME , Keylent ,Immediate Need - Sr Data Analyst with Insurance (P&C - property & Casualty) experience - Onsite/Hybrid -," Charlotte, NC, USA ", Posted 6 days ago
713, Technical ETL Data Warehouse Analyst , Infinite Dimensions ,"We need following candidate: Title: Senior Technical ETL Business Analyst / Technical ETL Data Warehouse Analyst Duration: 12+ Months  Location: Pleasant Prairie, WI (3 days at Onsite)     Required/Must to have - Senior Technical ETL resource who has strong data warehousing skills and basic functional BA experience gathering requirements from end users and creating BRD documentations, etc.   Experience Required - 12+ yrs   Client is looking for a Senior Technical ETL resource who has strong data"," Pleasant Prairie, WI, USA ", Posted 6 days ago
714, Clerk/Data Entry , Wise Men Consultants ,"Job Title: Clerk/Data Entry  Type: contract  Direct Client Location: Houston, TX   Rate: $15/Hr on W2 (or) $20/Hr on 1099 Duties Perform the following vendor management activities: Research vendors to obtain independently verified contact information Contact the vendor to confirm payment instructions (wire and/or ACH instructions, remittance email address) Be persistent in contacting the vendor if they do not respond in a timely manner Take detailed notes on how the vendor was contacted and who "," Houston, TX, USA ", Posted 6 days ago
715, Senior Data Analyst ," Radiansys, Inc. ","Senior Data Analyst San Leandro, CA – hybrid onsite required – 2-3 days/week 6+ months Contract on W2 Requirements: Minimum of 10 years of IT7 years in data analysis4+ years of experience in Data Management2 years’ experience in building Tableau dashboard and reporting.Ability to write complex SQL queries for analysis and data mapping.Experience in data quality and metadata management tools like Informatica, Collibra etc.Experience in writing Requirement as Stories, EPIC and maintaining requirem"," San Leandro, CA, USA ", Posted 7 hours ago
716, Data Program Analyst , Savvee Consulting Inc ,"Savvee Consulting is seeking to hire an IT Analyst to provide program and data analysis support for our National Oceanic and Atmospheric Administration (NOAA) Office of Chief Information Officer (OCIO) client, located in Silver Spring, MD. Candidates must be able to provide full-time support to the OCIO with exceptional attention to detail and thoroughness. Essential Functions Acting as the primary point of contact for the NOAA Chief Data Officer (CDO) for tracking annual NOAA Data Strategy and "," Silver Spring, MD, USA ", Posted 23 days ago
717, ETL Tester , DVG Tech Solutions LLC ,"Role: ETL Tester Location: Remote/Blue Ash, OH   Job Description: This role will be hands-on position primarily focusing on understanding ETL test requirements and performing all facets of data testing. Create and execute test plans & scripts that will validate the projects data quality and data integrity as the data is transitioned through the ETL data warehouse process. Create test data to exercise data validations and test the compliance of information flows and data stores against data quali", Remote , Posted 8 hours ago
718, Data Analyst Specialist , Randstad Technologies ,"job summary:  Randstad Technologies is hiring and we're looking for someone like YOU to join our team! If you are seeking a new opportunity, looking to grow in your career, or you know someone who is - we want to hear from you! Take a look at the below opportunity, or feel free to visit RandstadUSA.com to view and apply to any of our open roles.    location: Mc Lean, Virginia  job type: Contract  salary: $53.75 - 58.75 per hour  work hours: 8am to 5pm  education: Bachelors     responsibilities: "," McLean, VA, USA ", Posted 7 days ago
719, Data Scientist , LatentView Analytics Corporation ,"Job description: Analyze marketing data to identify patterns and trendsDevelop and maintain marketing mix models to understand the impact of different marketing channels on business outcomesCollaborate with cross-functional teams to gather data and insights to improve the accuracy of the modelsProvide insights and recommendations on marketing strategies and tactics to optimize performance and ROIDevelop and deliver regular reports on marketing performance, including key metrics and trendsMonitor"," San Jose, CA, USA ", Posted 7 days ago
720, Senior Enterprise Data Analyst , US Auto Sales ,"Position Summary The Sr. Enterprise Data Analyst will support data warehouse design, project management, prioritization, and data lineage for the Enterprise Data and Analytics function. This role will be the primary collaborating liaison between business analytics and IT to create a robust and capable data environment.   US Auto Sales is a fully integrated automobile retailer that both sells and finances used vehicles to under-served consumers. This is a unique opportunity to be exposed to the m"," Duluth, GA, USA ", Posted 29 days ago
721, Data Sourcing Manager , Randstad Technologies ,"job summary:  Job Description:  Support the implementation of the strategy for identification, certification, adoption and monitoring of Authoritative Data Sources (ADS) Supporting ADS adherence to Enterprise Data Management (EDM) Standards, including the implementation and ongoing monitoring of all technology controls associated with an ADS Support the establishment and run the Risk & Finance Data Design Authority to govern the adoption of data governance practices Drive the enhancement and imp"," Charlotte, NC, USA ", Posted 8 days ago
722, data modeler , Reveille Technologies ,"Immediate Need For Data Modeler @ Columbus, OH / Wilmington, DE - (Onsite - Hybrid) - Contract   Hello,  Greetings!  This is PREMA from Reveille Technologies. We are looking for Data Modeler finds the below mentioned job description. Kindly forward me your resume, Rate and contact details for further process. I also request you to forward this opportunity to your friends or colleagues; so that we can help someone who may be in search of a job or looking for a change. JOB TITLE: Data Modeler  LOC"," Columbus, OH, USA ", Posted 8 days ago
723, Business / Data Analyst (Charlotte) , Matlen Silver ,"Job Title: Business / Data Analyst Duration: 12-18 months Location: Onsite 2-3 days in Charlotte, NC Required Pay Scale: $50-$53 on W2 Job Summary: Project Details:  Business/Data Analysts with a background in Data Management at Financial Institutions. Must Haves  Approximately 5 years of Business Analyst / Data Analyst experienceAnalytical Skills- strong with Excel and pivot tablesFamiliarity with Enterprise Data Management Standards and Policies.Experience in a data management organization at "," Charlotte, NC, USA ", Posted 8 days ago
724," Sr. Informatica MDM Specialist || 6+ Months Contract || Foster City, CA (Must be onsite for minimum 3 days/week) ", SATCON Inc ,"Hello, One of our clients is looking for an Informatica MDM Specialist, it’s a hybrid position. Please share your resume with Nuthan at Satconus dot com if you are interested in new opportunities. Title: Sr. Informatica MDM Specialist Location: Foster City, CA (Must be onsite for minimum 3 days/week) Duration: 6+ Months Contract Job Description:  Responsibilities: Design, configure and maintain the Enterprise Domain Data Models, hierarchies, workflows, match & merge survivorship rules and user i"," Foster City, CA, USA ", Posted 1 day ago
725, Business Data Analyst ," Softpath System, LLC. ","Title: Business Data Analyst Location: Remote Type: Contract   Job description:   Proven working experience as a Data AnalystStrong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracyAdept at queries, report writing and presenting findingsTechnical expertise regarding data models, database design development, and data mining  Thanks & Regards, Burra Teja | Recruiter | Email:  Direct", Remote , Posted 8 days ago
726, Data Analyst/Scientist (Oracle) , World Wide Technology ,"Company Overview: World Wide Technology (WWT) is a global technology integrator and supply chain solutions provider. Through our culture of innovation we inspire, build and deliver business results, from idea to outcome.  Based in St. Louis, WWT works closely with industry leaders such as Cisco, HPE, Dell EMC, NetApp, VMware, Intel, AWS, Microsoft, and F5, focusing on three market segments: Fortune 500 companies, service providers and the public sector. WWT employs more than 5,400 people and ope", Remote , Posted 8 days ago
727, Business Analyst , SPECTRAFORCE TECHNOLOGIES Inc. ,"Role: Business Analyst Location: Chicago ,IL (Hybrid) Duration: 6 Months (C2H)   Description:  Drive identification of requirements across business units and identify substandard systems processes through evaluation of real-time data. Serve as thought leader for technical business processes, developing forward-thinking systems prototypes that and promote increased efficiency and productivity on multiple levels. interprets data and turns it into information which can offer ways to improve a busin"," Chicago, IL, USA ", Posted 8 days ago
728, Data Conversion Testing Analyst , Randstad Technologies ,"job summary:  Description: Provides technical knowledge to ensure efficient design, development, implementation, and support of systems and interfaces with programmers to explain solutions. Responsible for IT representation on assigned project implementation teams and working groups. Will participate in the testing and evaluation of new IT solutions. Workers at this level participate in project implementations to understand impacts to their assigned business groups. Required  Qualifications: Bac"," Remote or Charlotte, NC, USA ", Posted 8 days ago
729, Data Engineer IV , Randstad Technologies ,"job summary:  Description: Core Technical Skills 3+ years of AWS experience Hands-on Experience with AWS services - S3, EMR, Glue Jobs, Lambda, Athena, CloudTrail, SNS, SQS, CloudWatch, Step Functions Extensive Experience with EMR databases such as Glue Catalog, Lake Formation, Redshift, DynamoDB and Aurora Required Tools and Languages - Python, Spark, PySpark and Pandas Infrastructure as Code technology - Terraform/CloudFormation Experience with Secrets Management Platform like Vault and AWS Se"," Remote or Charlotte, NC, USA ", Posted 8 days ago
730, Data Modeler- DIRECT CLIENT REQUIREMENT ," Digipulse Technologies, Inc ","DIRECT CLIENT REQUIREMENT   Role: DATA MODELER with SQL and Data Modeling Skills   Digipulse Technologies, Inc (DTI) is a software solutions company offering focused IT services to fortune 1000 clients. We provide services in enterprise application development, system integration & support services for Insurance, Financial, Hospitality, Telecommunication, Pharmaceutical & Banking sectors.   Title: DATA MODELER   Location: MMK but can sit any US office.(Westlake, TX/ Durham, NC/ Jersey city, NJ/ "," Westlake, TX, USA ", Posted 37 days ago
731, Business Analyst , AaraTechnologies Inc ,"Job Description: We are seeking a talented Business Analyst to join our team. The ideal candidate will have 2-4 years of experience in business analysis, a strong understanding of business processes, and the ability to translate business requirements into technical solutions. In this role, you will be responsible for working with stakeholders to identify business needs, developing requirements, and ensuring that solutions meet business objectives. Key Responsibilities: Collaborate with stakehold"," Remote or Chicago, IL, USA ", Posted 51 days ago
732, Business Intelligence Lead ," Zachary Piper Solutions, LLC ","Piper Companies  is looking for a Business Intelligence Lead  for  a nationally recognized strategy, marketing, and technology consulting firm. This is a  full time role  that is fully remote . Responsibilities of the Business Intelligence Lead:  Design, implement, and deploy data platforms at scale in public and private cloud environments.  Guide clients on establishing a data practice on an enterprise level by improving their data strategy, data governance, data architecture and data quality m", Remote , Posted 3 days ago
733, Data Modeler Senior , Randstad Technologies ,"job summary:  Randstad Technologies is hiring and we're looking for someone like YOU to join our team! If you are seeking a new opportunity, looking to grow in your career, or you know someone who is - we want to hear from you! Take a look at the below opportunity, or feel free to visit RandstadUSA.com to view and apply to any of our open roles.    location: Mc Lean, Virginia  job type: Contract  salary: $54.06 - 59.06 per hour  work hours: 8am to 5pm  education: Bachelors     responsibilities: "," McLean, VA, USA ", Posted 9 days ago
734, Data Engineer , Randstad Technologies ,"job summary:  Primary Skill: Oracle SQL / PLSQL Secondary Skill: Informatica Tertiary Skill: Oracle GoldenGate Required Skills  Oracle & ETL Developer: Minimum 7 years of data experience. Experienced in Data Development, with working knowledge on Oracle like RDBMS, and Data Load Processes (Batch Executions & Real-Time Integrations like Golden Gate). Experience with Informatica ETL is mandatory. Proficient in Advanced SQL Skills. Working knowledge on Autosys Scheduling. Working in Agile Team (and"," Charlotte, NC, USA ", Posted 8 days ago
735, $112k/year (W2) - REMOTE - Research and Insights Strategist , The Midtown Group ,"Our media client is hiring a remote Research and Insights Strategist at $112k/year (W2) supporting their office in Washington, DC.  Responsibilities:  - As a Research and Insights Strategist, you are a strategic thinker who is always curious and takes initiative. - You’re motivated to uncover new insights and are skilled at reviewing, analyzing, curating, and utilizing qualitative and quantitative research and data to reveal and support key themes and findings.  Qualifications:  - Bachelor's deg", Remote , Posted 8 days ago
736, IT Data Analyst , Randstad Technologies ,"job summary: 3 - 5 years of experience creating data visualizations and dashboards Experience with big data databases using tools such as NoSQL, Prometheus, time series databases Working knowledge of visualization software using tools such as Grafana, Tableau  Know-how with tools used to mine data sources such as Tableau, R, Python Experience with filters and aggregation of data using tools such as SQL, NoSQL, Tableau, R, Python Demonstrated success working with business and technical communitie"," Remote or Overland Park, KS, USA ", Posted 9 days ago
737, UHCMR Stars Sr. Data Analyst ," Judge Group, Inc. ","Location:  Hopkins, MN  Salary:  $60.00 USD Hourly - $65.00 USD Hourly  Description:  Our client is currently seeking a UHCMR Stars Sr. Data Analyst Required Skills: 4+ years of experience in .Net, C#, Aspx, and Javascript  4+ years of experience with ETL, SQL/T-SQL and SSIS/SSDT  Intermediate to Advanced proficiency in all MS Office Suite programs  Problem solving skills; the ability to systematically analyze problems, draw relevant conclusions and devise appropriate courses of action  Excellen"," Hopkins, MN, USA ", Posted 30 days ago
738, Data Analyst Senior , Randstad Technologies ,"job summary:  Randstad Technologies is hiring and we're looking for someone like YOU to join our team! If you are seeking a new opportunity, looking to grow in your career, or you know someone who is - we want to hear from you! Take a look at the below opportunity, or feel free to visit RandstadUSA.com to view and apply to any of our open roles.    location: Mc Lean, Virginia  job type: Contract  salary: $63.75 - 68.75 per hour  work hours: 8am to 5pm  education: Bachelors     responsibilities: "," McLean, VA, USA ", Posted 9 days ago
739, Data Engineer , Xplora Search Group ,"JOB DESCRIPTION:As we create a colorful, capable and cleaner world through chemistry, we invite you to join our team to harness the power of chemistry to shape markets, redefine industries and improve lives for billions of people around the world. This Data Engineer role will work to expand and enhance the data pipelines running into our Enterprise Data Services (EDS) platform – a cloud-based, common access point for our data enabling Digital transformation across the company, including our glob", Remote , Posted 10 days ago
740, Data Engineer , Prontoux INC ,"Required – Data Engineer    Hi,Greetings from Prontoux ! Please ignore, if already sent.Title: Data Engineer  Number of openings - 1 Contract C to CLocation –  RemoteDuration – Long termClient Name – CiscoImplementation Partner – ZensarAbout the Role -Job Description -      Data Engineer, senior level, with more than 5 years of experience.  Bachelor’s degree (masters’ preferred) in Computer Science, Applied Mathematics, Engineering, or any other technology related field. An equivalent of this ed", Remote , Posted 10 days ago
741, SAP Treasury ," Softpath System, LLC. ","Position: SAP Treasury  Location: Remote Type: Contract-W2 Required skills:  SAP Treasury consultant with 10 years of relevant experience to integrate ECC worldwide with external banking systems.Data Medium Exchange (DME)Electronic Bank statements (EBS) and Manual Bank Statements (MBS).Able to facilitate workshops with client and third party organizations, create design documents with Visio Process flows and write detailed design documentation in English.Basic Knowledge on Bank Communication Man", Remote , Posted 7 days ago
742, IT Analyst , TechWish ,"Description:To compile, research, analyze and document data, requirements, workflow/ processes, functionality and or controls for respective group. To develop and evaluate information, and prepare recommendations based on analysis for use in decision making. Applies extensive and diversified knowledge of principles and practices in broad areas of assignments and relates fields. Work on the most complex, high impact projects. Serve as technical specialist or advisor to the respective group. • Abi"," Vienna, VA, USA ", Posted 9 days ago
743, Data Governance Adoption Lead , Steadfast Logistics Inc. ,"Hi, One of our clients is looking for Data Governance Adoption Lead-Remote     Title: Data Governance Adoption Lead    Location: Remote Duration: 12 Months   Required Skills Have work experience in implementing/Roll out Data governance technology productsExperience in creating Customer onboard guide/Playbook to enable data products on DG toolsExperience in DG tools Collibra and Immuta is an added Plus .  Please respond with Resume, Rate and Phone numbers of the Consultant. Make sure the Consulta", Remote , Posted 10 days ago
744, Senior Process Analyst , Synergy Computer Solutions ,"Senior Process Analyst - Data & Systems  Auburn Hills / Detroit, MI Long-term **MUST HAVE**  Background experience in GSM (Global Supply Management) processes/topics/tools.  Responsibilities: Pair with system SMEs to gain input/knowledge on key systems data. Develop functional requirements for system spilt. Understand and evaluate IT proposals to perform functional/logical or physical split. Provide functional support to internal IT (for homegrown systems) and IT providers (for 3rd party softwar"," Auburn Hills, MI, USA ", Posted 24 days ago
745, Data Entry Specialist (W2 Only/Junior role) , SPECTRAFORCE TECHNOLOGIES Inc. ,"Job Title: Data Entry Specialist Location: New Brunswick, NJ - The candidate must be able to work onsite 50% of the time in New Brunswick Duration: 3 months Note: Vaccination is mandatory   Job Description: Please be sure that resumes demonstrate how SQL and Excel was utilized, when and where.   Must Have List: 3+ years of experience with the following: Extract data from databaseOpen in an application and save as PDF.  Skills: Knowledge of SQL/OracleKnowledge of Excel  About Us Established in 20"," New Brunswick, NJ, USA ", Posted 9 days ago
746," Data Modeler - Dallas, TX ", Sumeru ,"Title: Data Modeler  Location: Dallas, TX Contract: Fulltime Job Description: Customer Identity the core identity data elements Communication Methods phone, email, physical address Relationships between parties Products and Services their relationship with the banks accounts/services etc. Preferences consent, regulatory, privacy, language, solicitation Demographics employment, education, income, segmentation Lifecycle Management e.g. applicant, prospect, customer, historical customer."," Dallas, TX, USA ", Posted 10 days ago
747, Immediate Openings SAP Treasury for Remote (USA) (Any visa fine) , Sharp Infotech Inc. ,"Immediate Openings SAP Treasury for Remote (USA) (Any visa fine)  Hello, I Hope you are doing great. Please find the below Job Descriptions and revert me with a suitable resume. Job Title: SAP Treasury Location: Remote (USA) Duration: Contract  Main Skills: SAP Treasury consultant with 10 years of relevant experience to integrate ECC worldwide with external banking systems.  Data Medium Exchange (DME)Electronic Bank statements (EBS) and Manual Bank Statements (MBS).  Able to facilitate workshops", Remote , Posted 9 days ago
748, DB developer , Amaeyaa Technologies Inc ,we are looking for a DB developer having experience writing queries and help with Data Migration," Austin, TX, USA ", Posted 10 days ago
749, MDM Architect/ Analyst ," TOP Consulting, Inc ","MDM Data Architect Top Consulting has an opening for MDM Data Architect position will partner with IT and business to support the continued growth and success of the enterprise in a robust and cohesive team. The data architect will need to demonstrate both business acumen and technological insight to execute our global data strategy. Regular activities will include data analysis, logical & physical data modeling, data profiling, and database design and metadata usage. Responsibilities: Ability t", Remote , Posted 3 days ago
750, Technical Product Manager , Neal Analytics LLC ,"Technical Product Manager Location: NY (100 % Onsite) Full Time Permanent   Description : 4+ years’ experience working as a Product Owner in Data & Analytics domainExperience in AI/ML and also experience  with Cloud Technologies.4+ years of hands-on experience in developing technical roadmaps, story outlines, writing user stories, refining product backlogs and coordinating/prioritizing conflicting requirements.Manage product planning and execution through day-to-day collaboration and decision ma"," New York, NY, USA ", Posted 7 days ago
