title,company,skills,city,state,type,salary,salary_type,salary_min,salary_max,salary_median,posted_date,origin
Data Engineer,University of Texas at Austin,"['Access', 'Engineering', 'Python', 'SQL', 'CI/CD', 'troubleshooting', 'AWS', 'Spark', 'Kafka', 'Security']",Austin,TX,,"$110,000 ",yearly,"110,000.00",,,,Indeed.com
Data Engineer,Etsy,"['IT', 'Engineering', 'excel', 'ETL', 'Cloud', 'SQL', 'Java', 'Python', 'Spark', 'Airflow', 'Kubernetes', 'GCP']",Brooklyn,NY,,"$185,000 - $217,000",yearly,"185,000.00","217,000.00","201,000.00",,Indeed.com
Data Engineer,IBM,"['Security', 'Java', 'Python', 'AWS', 'Scrum', 'problem-solving', 'Engineering', 'AI', 'Cloud']",Chantilly,VA,,"$103,000 - $225,000",yearly,"103,000.00","225,000.00","164,000.00",,Indeed.com
Data Engineer,Hayward Industries,"['Snowflake', 'IT', 'Kafka', 'Cloud', 'Airflow', 'SQL', 'Python', 'AWS', 'CI/CD', 'Github', 'Tableau', 'Kubernetes', 'Docker', 'Scrum']",Charlotte,NC,,"$120,000 - $150,000",yearly,"120,000.00","150,000.00","135,000.00",,Indeed.com
Data Engineer,Techprism.inc,"['Kubernetes', 'Engineering', 'IT', 'Python', 'SQL', 'Spark', 'Hadoop', 'Informatica']",Cupertino,CA,,"$115,875 - $207,192",yearly,"115,875.00","207,192.00","161,533.50",,Indeed.com
Data Engineer,Southwest Airlines,"['ETL', 'Teradata', 'AWS', 'SQL', 'problem-solving', 'Engineering', 'Cloud', 'integrity', 'CI/CD', 'Security']",Dallas,TX,,"From $137,250",yearly,"137,250.00",,,,Indeed.com
Data Engineer,Citi,"['Engineering', 'Security', 'Java', 'Python', 'IT']",Jersey City,NJ,,"$117,200 - $175,800",yearly,"117,200.00","175,800.00","146,500.00",,Indeed.com
Data Engineer,OPENMIND TECHNOLOGIES INC,"['Engineering', 'ML', 'SQL', 'Python', 'Teradata', 'AWS', 'Azure', 'SAP']",King of Prussia,PA,,$75 - $85,hourly,75,85,80,,Indeed.com
Data Engineer,Leidos,"['AWS', 'integrity', 'Engineering', 'SQL', 'Java', 'Hadoop']",McLean,VA,,"$97,500 - $202,500",yearly,"97,500.00","202,500.00","150,000.00",,Indeed.com
Data Engineer,Middle Tennessee Electric,"['Python', 'Java', 'SQL', 'AWS', 'Azure']",Murfreesboro,TN,,"$141,000 ",yearly,"141,000.00",,,,Indeed.com
Data Engineer,Barclays,"['Engineering', 'Python', 'IT']",New York,NY,,"$210,000 ",yearly,"210,000.00",,,,Indeed.com
Data Engineer,OUTFRONT media,"['ETL', 'SQL', 'Engineering', 'Spark', 'Scala', 'AWS', 'Athena', 'Glue', 'Python']",New York,NY,,"$140,000 - $155,000",yearly,"140,000.00","155,000.00","147,500.00",,Indeed.com
Data Engineer,Stellar Inc.,"['Spark', 'Kafka', 'Snowflake', 'Java', 'AWS', 'Jira', 'Hadoop', 'NoSQL']",Plano,TX,,$75 ,hourly,75,,,,Indeed.com
Data Engineer,APLOMB Technologies,"['Informatica', 'SQL']",Princeton,NJ,,"$70,000 - $75,000",yearly,"70,000.00","75,000.00","72,500.00",,Indeed.com
Data Engineer,"ESRI, Inc.","['ETL', 'Python', 'SQL', 'Scrum']",Redlands,CA,,"$72,800 - $124,800",yearly,"72,800.00","124,800.00","98,800.00",,Indeed.com
Data Engineer,SpaceX,"['Python', 'Spark', 'Snowflake', 'Kubernetes', 'ETL']",Redmond,WA,,"$120,000 - $145,000",yearly,"120,000.00","145,000.00","132,500.00",,Indeed.com
Data Engineer,University of Utah,"['Python', 'Java', 'SQL', 'Queries', 'ETL', 'SSIS', 'Informatica']",Salt Lake City,UT,,"$88,000 - $101,649",yearly,"88,000.00","101,649.00","94,824.50",,Indeed.com
Data Engineer,Amazon,"['Kafka', 'Spark', 'Scala', 'AWS']",San Diego,CA,,$72 - $80,hourly,72,80,76,,Indeed.com
Data Engineer,PitchBook Data,"['excel', 'Python', 'Docker', 'Tableau', 'Research', 'Engineering', 'SQL', 'Microsoft', 'Airflow', 'Azure', 'Kafka', 'Snowflake']",Seattle,WA,,"$96,600 - $164,450",yearly,"96,600.00","164,450.00","130,525.00",,Indeed.com
Data Engineer,Norwin,"['IT', 'AWS', 'SQL', 'Tableau', 'Oracle', 'Engineering', 'Glue', 'problem-solving', 'Python', 'Java']",South San Francisco,CA,,Up to $90,hourly,,90,,,Indeed.com
Data Engineer,Sthavirsoft Inc,"['AWS', 'Cloud', 'Azure', 'ETL', 'SQL', 'Python', 'Glue', 'Spark', 'Kafka', 'NoSQL', 'Airflow', 'Java', 'Pyspark']",Trenton,NJ,,$50 - $65,hourly,50,65,57.5,,Indeed.com
Data Engineer,Fuge Technologies Inc,"['Informatica', 'SQL']",West Hollywood,CA,,$60 - $65,hourly,60,65,62.5,,Indeed.com
Data Engineer,KPI Partners,"['KPI', 'Cloud', 'Engineering', 'excel', 'AWS', 'Python', 'SQL', 'GCP', 'Azure', 'Docker', 'Snowflake', 'Tableau', 'Jira', 'Github', 'NoSQL']",,,Remote,"$140,000 - $160,000",yearly,"140,000.00","160,000.00","150,000.00",,Indeed.com
Data Engineer,Ghritachi Inc,"['Python', 'ETL', 'SQL', 'AWS']",Dallas,TX,Remote,$50 - $55,hourly,50,55,52.5,,Indeed.com
Data Engineer,Peach IT Professionals,"['SQL', 'Python']",Braham,MN,Hybrid,$40 - $70,hourly,40,70,55,,Indeed.com
Data Engineer,Falling Colors,"['ETL', 'tSQL', 'Azure', 'SSIS', 'SQL', 'Python']",NM,,Remote,"$85,000 - $95,000",yearly,"85,000.00","95,000.00","90,000.00",,Indeed.com
Data Engineer,Zoll Medical Corporation,"['ETL', 'SQL', 'Kafka', 'Glue', 'Airflow', 'AWS', 'Python', 'CI/CD']",Broomfield,CO,Remote,"$125,000 - $140,000",yearly,"125,000.00","140,000.00","132,500.00",,Indeed.com
Data Engineer,Konnectingtree,"['AWS', 'Python']",,,Remote,$45 - $50,hourly,45,50,47.5,,Indeed.com
Data Engineer,Holman,"['Analysis', 'ETL', 'troubleshooting', 'Azure', 'SQL', 'Oracle', 'Python', 'Spark']",,,Remote,"From $110,000",yearly,"110,000.00",,,,Indeed.com
Data Engineer,"The Travelers Companies, Inc.","['IT', 'Cloud', 'SQL', 'MongoDB', 'NoSQL', 'Kafka', 'AWS']",Hartford,CT,,"$102,600 - $169,200",yearly,"102,600.00","169,200.00","135,900.00",,Indeed.com
Data Engineer,"TeamWorx Security, LLC","['Security', 'JavaScript', 'Python', 'Oracle', 'Tableau', 'Excel', 'problem-solving', 'excel']",Columbia,MD,Remote,"$100,000 - $125,000",yearly,"100,000.00","125,000.00","112,500.00",,Indeed.com
Data Engineer,Clairvoyant,"['Engineering', 'GCP', 'Python']",,,Remote,"$100,000 - $110,000",yearly,"100,000.00","110,000.00","105,000.00",,Indeed.com
Data Engineer,Excelgens,"['Analysis', 'Python', 'SQL', 'ETL']",,,Remote,$36 - $52,hourly,36,52,44,,Indeed.com
Data Engineer,TekWisen Software Pvt. Ltd,"['AWS', 'Docker', 'Kubernetes', 'Kafka', 'Python', 'researching', 'Java', 'Scala', 'Engineering', 'ETL', 'Spark', 'Airflow', 'Athena', 'Glue']",,,Remote,$60 - $75,hourly,60,75,67.5,,Indeed.com
Data Engineer,Northwestern Mutual,"['Python', 'Java', 'Scala', 'Spark', 'SQL', 'Engineering', 'Analysis']",Milwaukee,WI,,"From $73,570",yearly,"73,570.00",,,,Indeed.com
Data Engineer,Signify Technology,"['AI', 'Python', 'Spark', 'SQL', 'ML']",,,Remote,"$180,000 - $200,000",yearly,"180,000.00","200,000.00","190,000.00",,Indeed.com
Data Engineer,NextRow Digital,"['Snowflake', 'ETL', 'problem-solving', 'Azure']",,,Remote,"$79,613 - $185,640",yearly,"79,613.00","185,640.00","132,626.50",,Indeed.com
Data Engineer,pulseData,"['AI', 'Spark', 'Kubernetes', 'Airflow', 'Cloud']",,United States,Remote,"$75,000 - $120,000",yearly,"75,000.00","120,000.00","97,500.00",,Indeed.com
Data Engineer,Accrette Information Technology Professional Solutions Inc.,"['IT', 'Snowflake', 'Azure', 'Oracle', 'SQL', 'ETL', 'Informatica', 'KPI', 'integrity', 'Cloud', 'JavaScript']",,,Remote,"$87,409 - $173,190",yearly,"87,409.00","173,190.00","130,299.50",,Indeed.com
Data Engineer,Wevision LLC,"['ETL', 'AI', 'CI/CD', 'Scala', 'Java', 'Python', 'Hadoop', 'Hive', 'Airflow', 'Kafka', 'Docker', 'AWS']",Irvine,CA,Remote,$55 - $85,hourly,55,85,70,,Indeed.com
Data Engineer,UnitedHealth Group,"['ETL', 'Azure', 'GCP', 'Cloud', 'SQL', 'Engineering', 'Java', 'Python', 'Scala']",Minnetonka,MN,Remote,"$56,300 - $110,400",yearly,"56,300.00","110,400.00","83,350.00",,Indeed.com
Data Engineer,Gridiron IT,"['ETL', 'AWS', 'Engineering', 'Security']",Washington,DC,,$65 - $73,hourly,65,73,69,,Indeed.com
Data Engineer,Gateway Professional Network,"['Microsoft', 'Azure', 'CI/CD', 'ETL', 'SQL', 'Kafka', 'Scrum', 'IT']",,,Remote,"$95,000 - $145,000",yearly,"95,000.00","145,000.00","120,000.00",,Indeed.com
Data Engineer,DCI Solutions,"['Engineering', 'Python', 'JavaScript', 'Security']",Washington,DC,,"$140,000 - $180,000",yearly,"140,000.00","180,000.00","160,000.00",,Indeed.com
Data Engineer,Meta,"['AI', 'ETL', 'SQL', 'Python']",,,Remote,"$165,000 - $232,000",yearly,"165,000.00","232,000.00","198,500.00",,Indeed.com
Data Engineer,Integration Developer Network LLC,"['Azure', 'Cloud', 'Python', 'Spark', 'Hadoop', 'Hive', 'Pig']",,,Remote,$70 - $75,hourly,70,75,72.5,,Indeed.com
Data Engineer,Johns Hopkins University,"['IT', 'SAP', 'Microsoft', 'integrity', 'Tableau', 'Snowflake', 'ETL', 'Python', 'Hadoop']",Baltimore,MD,Remote,"$96,950 - $133,350",yearly,"96,950.00","133,350.00","115,150.00",,Indeed.com
Data Engineer,Innova Solutions Inc.,"['SQL', 'Python']",Richmond,VA,Hybrid,$60 - $65,hourly,60,65,62.5,,Indeed.com
Data Engineer,Recruiting From Scratch,"['Hadoop', 'Engineering', 'Python', 'Spark', 'Scala']",Livonia,MI,Remote,"$140,000 - $250,000",yearly,"140,000.00","250,000.00","195,000.00",,Indeed.com
Data Engineer,Fastechnowiz Solutions Inc,"['Informatica', 'SQL', 'Snowflake', 'ETL', 'Analysis', 'Python', 'Kubernetes', 'Docker']",Westlake,TX,,$57.63 - $65.00,hourly,57.63,65,61.32,,Indeed.com
Data Engineer,TikTok,"['Security', 'Engineering', 'integrity', 'SQL', 'Scala', 'Java', 'Python']",New York,NY,,"$102,400 - $221,760",yearly,"102,400.00","221,760.00","162,080.00",,Indeed.com
Data Engineer,LiveBy,"['AWS', 'JavaScript', 'Python', 'SQL', 'NoSQL', 'problem-solving', 'ETL', 'troubleshooting', 'Glue']",Lincoln,NE,Remote,"$85,000 - $130,000",yearly,"85,000.00","130,000.00","107,500.00",,Indeed.com
Data Engineer,GovDocs,"['SQL', 'Azure', 'MongoDB', 'troubleshooting', 'problem-solving', 'Microsoft', 'Analysis', 'Kafka', 'Spark', 'statistics', 'Engineering']",Saint Paul,MN,Hybrid,"$90,000 - $120,000",yearly,"90,000.00","120,000.00","105,000.00",,Indeed.com
Data Engineer,Jconnect Infotech Inc.,"['Snowflake', 'Python', 'AWS', 'SQL', 'Cloud', 'troubleshooting', 'problem-solving']",,,Remote,$50 - $60,hourly,50,60,55,,Indeed.com
Data Engineer,CVS Health,"['Engineering', 'Cloud', 'SQL', 'problem-solving', 'Hadoop', 'Python']",Buffalo Grove,IL,,"$70,000 - $140,000",yearly,"70,000.00","140,000.00","105,000.00",,Indeed.com
Data Engineer,WEX Inc.,[],,,Remote,"$97,500 - $130,000",yearly,"97,500.00","130,000.00","113,750.00",,Indeed.com
Data Engineer,Federal Reserve Bank of New York,"['Informatica', 'Oracle', 'AWS', 'Research', 'Snowflake', 'ETL', 'Alteryx', 'Tableau', 'Python']",New York,NY,Hybrid,"$96,000 - $120,000",yearly,"96,000.00","120,000.00","108,000.00",,Indeed.com
Data Engineer,Violet Ink,"['NoSQL', 'AWS', 'SQL']",Newark,NJ,Hybrid,From $60,hourly,60,,,,Indeed.com
Data Engineer,Techsara solutions,"['Informatica', 'Azure', 'SQL', 'Security']",Washington,DC,,$65 - $70,hourly,65,70,67.5,,Indeed.com
Data Engineer,EHE Health,"['AWS', 'Glue', 'problem-solving', 'Python', 'SQL', 'ETL']",,,Remote,"$125,000 - $150,000",yearly,"125,000.00","150,000.00","137,500.00",,Indeed.com
Data Engineer,Kroger Technology & Digital,"['integrity', 'SQL', 'Azure', 'Python', 'Spark', 'troubleshooting', 'CI/CD', 'Microsoft', 'Engineering']",,,Remote,"$150,000 - $159,000",yearly,"150,000.00","159,000.00","154,500.00",,Indeed.com
Data Engineer,Pendrick Capital Partners,"['SQL', 'AWS', 'Spark', 'Python', 'Engineering', 'Docker']",,,Remote,"$100,000 - $170,000",yearly,"100,000.00","170,000.00","135,000.00",,Indeed.com
Data Engineer,Procter & Gamble,"['Cloud', 'AI', 'Scala', 'Python', 'SQL', 'Azure', 'Research', 'Microsoft', 'Hive', 'CI/CD']",Cincinnati,OH,,"$146,000 - $172,000",yearly,"146,000.00","172,000.00","159,000.00",,Indeed.com
Data Engineer,Stytch,"['Snowflake', 'ETL', 'AWS', 'Kubernetes']",California,,Remote,"$150,000 - $300,000",yearly,"150,000.00","300,000.00","225,000.00",,Indeed.com
Data Engineer,Recruiting From Scratch,"['Docker', 'ETL']",,,Remote,"$150,000 - $200,000",yearly,"150,000.00","200,000.00","175,000.00",,Indeed.com
Data Engineer,First American Financial Corporation,"['AI', 'ETL', 'Pyspark', 'Python', 'Scala', 'Java', 'Snowflake', 'Spark', 'Hadoop', 'Docker', 'Kubernetes', 'Airflow']",Santa Ana,CA,Remote,"$95,900 - $230,200",yearly,"95,900.00","230,200.00","163,050.00",,Indeed.com
Data Engineer,Tegria,"['SSIS', 'Azure', 'Spark', 'SQL', 'Python', 'Research', 'Cloud', 'Microsoft', 'IT', 'KPI', 'Engineering']",,,Remote,"$100,250 - $156,700",yearly,"100,250.00","156,700.00","128,475.00",,Indeed.com
Data Engineer,Swyfft,"['SQL', 'problem-solving', 'troubleshooting', 'Tableau', 'Python', 'Microsoft', 'Excel']",New York,NY,Remote,"$110,000 - $165,000",yearly,"110,000.00","165,000.00","137,500.00",,Indeed.com
Data Engineer,Expel,"['SQL', 'Python', 'Airflow']",Herndon,VA,Remote,"$130,600 - $189,400",yearly,"130,600.00","189,400.00","160,000.00",,Indeed.com
Data Engineer,DSMH LLC,"['SQL', 'Alteryx', 'Tableau', 'ETL', 'Python', 'Excel', 'Analysis']",Chicago,IL,,$50 - $55,hourly,50,55,52.5,,Indeed.com
Data Engineer,NuTechs LLC,"['Azure', 'Jira', 'Hadoop', 'Spark', 'Kafka', 'SQL', 'Python', 'NoSQL', 'AWS']",Troy,MI,Hybrid,"$100,000 - $130,000",yearly,"100,000.00","130,000.00","115,000.00",,Indeed.com
Data Engineer,The Trevor Project,"['Engineering', 'integrity', 'SQL', 'Python', 'JavaScript', 'Scala', 'Java', 'Cloud']",,,Remote,"$80,000 - $90,000",yearly,"80,000.00","90,000.00","85,000.00",,Indeed.com
Data Engineer,Carrot Fertility,"['SQL', 'Python', 'Snowflake', 'AWS', 'excel']",San Francisco,CA,Remote,"$81,000 - $108,000",yearly,"81,000.00","108,000.00","94,500.00",,Indeed.com
Data Engineer,Weyerhaeuser,"['IT', 'AWS', 'Microsoft', 'CI/CD', 'SQL', 'Python', 'Azure', 'Snowflake']",Seattle,WA,Remote,"$92,500 - $138,700",yearly,"92,500.00","138,700.00","115,600.00",,Indeed.com
Data Engineer,Ascent Technologies,"['Informatica', 'SQL']",,,Remote,$39.87 - $86.24,hourly,39.87,86.24,63.06,,Indeed.com
Data Engineer,Yello,"['Airflow', 'AWS', 'ETL', 'Python', 'SQL', 'Snowflake', 'Tableau', 'problem-solving', 'Engineering']",,,Remote,"$120,000 - $140,000",yearly,"120,000.00","140,000.00","130,000.00",,Indeed.com
Data Engineer,zettalogix.Inc,"['Azure', 'ETL', 'problem-solving', 'Informatica', 'SQL']",,,Remote,$50 - $55,hourly,50,55,52.5,,Indeed.com
Data Engineer,Capital Group Companies,"['Access', 'IT', 'AWS', 'Azure', 'Hive', 'Spark', 'Engineering', 'SQL', 'Python', 'Alteryx', 'Tableau']",San Antonio,TX,Remote,"$67,641 - $108,226",yearly,"67,641.00","108,226.00","87,933.50",,Indeed.com
Data Engineer,Supernal,"['IT', 'AI', 'CI/CD', 'Azure', 'Snowflake', 'AWS', 'SQL', 'Spark', 'Kafka', 'ETL']",Fremont,CA,,"$121,680 - $186,160",yearly,"121,680.00","186,160.00","153,920.00",,Indeed.com
Data Engineer,Atticus,"['Engineering', 'Azure']",Atlanta,GA,Remote,"From $165,000",yearly,"165,000.00",,,,Indeed.com
Data Engineer,Harvey Nash,"['ETL', 'Jira', 'integrity', 'Informatica', 'SQL']",,,Remote,$36.79 - $86.86,hourly,36.79,86.86,61.83,,Indeed.com
Data Engineer,iCapital,"['Snowflake', 'MongoDB', 'NoSQL', 'Python', 'Scala', 'Java', 'AWS']",Greenwich,CT,,"$120,000 - $200,000",yearly,"120,000.00","200,000.00","160,000.00",,Indeed.com
Data Engineer,Infinity Quest,"['Informatica', 'Tableau', 'SQL']",,,Remote,From $65,hourly,65,,,,Indeed.com
Data Engineer,MIT,"['Python', 'ETL', 'troubleshooting', 'problem-solving', 'AWS', 'Docker']",Cambridge,MA,Remote,"$95,000 - $108,000",yearly,"95,000.00","108,000.00","101,500.00",,Indeed.com
Data Engineer,Oxfaa Pvt.Ltd,['AWS'],Trenton,NJ,,$75 - $80,hourly,75,80,77.5,,Indeed.com
Data Engineer,Codazen,"['integrity', 'Python', 'Airflow', 'Cloud', 'AWS', 'Azure', 'Teradata', 'SQL', 'Spark', 'Hive']",Salt Lake City,UT,,"$112,000 - $149,000",yearly,"112,000.00","149,000.00","130,500.00",,Indeed.com
Data Engineer,"TeamWorx Security, LLC","['Security', 'JavaScript', 'Python', 'Oracle', 'Tableau', 'Excel', 'problem-solving', 'excel']",Columbia,MD,Remote,"$100,000 - $125,000",yearly,"100,000.00","125,000.00","112,500.00",,Indeed.com
Data Engineer,Edmunds.com,"['AWS', 'Engineering', 'troubleshooting', 'Python', 'SQL', 'Tableau', 'Hive', 'Scala', 'Java', 'Perl']",Santa Monica,CA,Remote,"$113,000 - $169,000",yearly,"113,000.00","169,000.00","141,000.00",,Indeed.com
Data Engineer,ITEOM,"['Snowflake', 'Airflow', 'ETL', 'SQL', 'Python']",,,Remote,"$130,000 - $160,000",yearly,"130,000.00","160,000.00","145,000.00",,Indeed.com
Data Engineer,Cognizant,"['GCP', 'AI', 'Cloud', 'SQL', 'Kubernetes', 'IT', 'Python']",Deerfield,IL,Remote,"$95,000 - $120,000",yearly,"95,000.00","120,000.00","107,500.00",,Indeed.com
Data Engineer,"DevCare Solutions Pvt., Ltd.","['problem-solving', 'ETL', 'Informatica', 'SQL']",,,Remote,$80 - $85,hourly,80,85,82.5,,Indeed.com
Data Engineer,Marathon TS,"['ETL', 'AWS', 'Engineering', 'Oracle', 'Java', 'Python', 'Cloud', 'Security']",Chantilly,VA,,"$140,000 - $170,000",yearly,"140,000.00","170,000.00","155,000.00",,Indeed.com
Data Engineer,Formac Inc,"['ETL', 'problem-solving', 'IT', 'Engineering', 'Microsoft', 'Azure', 'SQL', 'Python']",,,Remote,"$83,947 - $110,732",yearly,"83,947.00","110,732.00","97,339.50",,Indeed.com
Data Engineer,"Sancorp Consulting, LLC","['Security', 'Engineering', 'Python', 'Java', 'SQL', 'Azure', 'Access']",Arlington,VA,,"From $175,000",yearly,"175,000.00",,,,Indeed.com
Data Engineer,ApolloMed,"['Tableau', 'statistics', 'SQL', 'Python', 'Spark', 'Excel']",,,Remote,"$80,000 - $160,000",yearly,"80,000.00","160,000.00","120,000.00",,Indeed.com
Data Engineer,Ross Stores,"['Cloud', 'SQL', 'Snowflake', 'Azure', 'Engineering', 'Hive', 'Spark', 'Java', 'Python', 'Airflow']",Dublin,CA,Remote,"$81,400 - $148,700",yearly,"81,400.00","148,700.00","115,050.00",,Indeed.com
Data Engineer,Marketing Samurai,"['Engineering', 'SQL', 'Python', 'Java', 'Scala']",New York,NY,Remote,"$125,000 - $180,000",yearly,"125,000.00","180,000.00","152,500.00",,Indeed.com
Data Engineer,PCS GLOBAL TECH,"['Java', 'Python', 'SQL', 'IT']",San Diego,CA,,"$60,000 - $80,000",yearly,"60,000.00","80,000.00","70,000.00",,Indeed.com
Data Engineer,Apptrics LLC,"['Engineering', 'Hadoop', 'Spark', 'Python', 'Scala', 'Airflow', 'integrity', 'AWS', 'Cloud', 'SQL', 'Tableau', 'Kafka', 'Hive']",Seattle,WA,,$58 - $60,hourly,58,60,59,,Indeed.com
Data Engineer,Kensho,"['Airflow', 'integrity', 'ETL', 'Python']",,,Remote,"$150,000 - $225,000",yearly,"150,000.00","225,000.00","187,500.00",,Indeed.com
Data Engineer,On-Demand Group,"['IT', 'Engineering', 'GCP', 'Python', 'Cloud', 'SQL', 'CI/CD']",Minneapolis,MN,,"Up to $100,000",yearly,,"100,000.00",,,Indeed.com
Data Engineer,"Link Technologies, Inc.","['SQL', 'ETL', 'SSIS', 'Microsoft', 'SharePoint', 'Security', 'Hadoop', 'Hive', 'Java', 'Tableau', 'SAS', 'Python', 'GCP', 'Azure', 'Informatica', 'Kafka', 'MDM']",Las Vegas,NV,,"$64,134 - $178,786",yearly,"64,134.00","178,786.00","121,460.00",,Indeed.com
Data Engineer,Fidelity Investments,"['integrity', 'SQL', 'NoSQL', 'AWS', 'Snowflake', 'Spark', 'ETL', 'Airflow', 'Python', 'Java', 'Scala', 'NLP', 'problem-solving']",Boston,MA,,"$96,000 - $144,000",yearly,"96,000.00","144,000.00","120,000.00",,Indeed.com
Data Engineer,Blue Orange Digital,"['SQL', 'Python', 'statistics', 'SAS']",,,Remote,"$130,000 - $160,000",yearly,"130,000.00","160,000.00","145,000.00",,Indeed.com
Data Engineer,Cigna,"['AWS', 'Spark', 'Python', 'Scala', 'Hadoop', 'Glue', 'ETL']",Hartford,CT,Remote,"$100,500 - $167,500",yearly,"100,500.00","167,500.00","134,000.00",,Indeed.com
Data Engineer,"The Knowlton Group, LLC","['SQL', 'Azure', 'ETL', 'AWS']",,,Remote,"$80,000 - $120,000",yearly,"80,000.00","120,000.00","100,000.00",,Indeed.com
Data Engineer,NOVUS Professional Services Inc.,"['SQL', 'Excel', 'Microsoft', 'Python', 'Tableau', 'Snowflake', 'AWS', 'JavaScript']",Parker,CO,Hybrid,$60 - $90,hourly,60,90,75,,Indeed.com
Data Engineer,AT&T,"['AWS', 'Azure', 'Kafka', 'Kubernetes', 'Docker', 'Hadoop', 'Engineering']",Alpharetta,GA,,"$127,100 - $211,900",yearly,"127,100.00","211,900.00","169,500.00",,Indeed.com
Data Engineer,Paycor,"['ETL', 'Informatica', 'Snowflake', 'SQL', 'Java', 'Scala', 'Python', 'integrity', 'troubleshooting', 'problem-solving']",,,Remote,"$98,370 - $167,946",yearly,"98,370.00","167,946.00","133,158.00",,Indeed.com
Data Engineer,Warner Bros. Discovery,"['AI', 'ML', 'Engineering', 'SQL', 'Spark', 'Python', 'Java', 'Scala', 'CI/CD', 'AWS', 'Cloud']",New York,NY,,"$98,007 - $182,013",yearly,"98,007.00","182,013.00","140,010.00",,Indeed.com
Data Engineer,American Unit,"['SQL', 'Hive', 'Engineering']",Plano,TX,Remote,$55 - $60,hourly,55,60,57.5,,Indeed.com
Data Engineer,Kaar Tech PH,"['Python', 'Scala', 'Airflow', 'Snowflake', 'AWS', 'Azure', 'SQL', 'Kafka']",,,Remote,"$2,000 - $5,000",monthly,"2,000.00","5,000.00","3,500.00",,Indeed.com
Data Engineer,San Diego State University Research Foundation,"['Snowflake', 'problem-solving', 'ETL', 'SQL', 'Airflow', 'Python', 'AWS', 'GCP', 'Azure', 'Research']",San Diego,CA,Hybrid,"$85,000 - $130,000",yearly,"85,000.00","130,000.00","107,500.00",,Indeed.com
Data Engineer,ZoomCare,"['SQL', 'AWS', 'Glue', 'troubleshooting', 'ETL', 'Engineering']",,,Remote,"$92,000 - $132,000",yearly,"92,000.00","132,000.00","112,000.00",,Indeed.com
Data Engineer,WALGREENS,"['ETL', 'integrity', 'SQL', 'Oracle', 'Azure', 'ADLS', 'Kafka']",Deerfield,IL,Remote,"$125,000 - $155,000",yearly,"125,000.00","155,000.00","140,000.00",,Indeed.com
Data Engineer,LTK,"['AWS', 'Python', 'Scala', 'Snowflake', 'SQL', 'Spark', 'Kafka', 'Cloud', 'Glue', 'Athena', 'Airflow']",,,Remote,"Up to $250,000",yearly,,"250,000.00",,,Indeed.com
Data Engineer,Hash Technologies,"['Snowflake', 'Cloud', 'SSIS', 'Python', 'Azure', 'troubleshooting', 'SQL', 'IT']",,,Remote,$70.79 - $80.52,hourly,70.79,80.52,75.66,,Indeed.com
Data Engineer,FreeWheel,"['AWS', 'Spark', 'SQL', 'Scala', 'Python', 'Java', 'CI/CD', 'Kafka', 'problem-solving']",Philadelphia,PA,Remote,"$90,654 - $212,469",yearly,"90,654.00","212,469.00","151,561.50",,Indeed.com
Data Engineer,DexCare,"['problem-solving', 'ETL', 'Oracle', 'SQL', 'Python', 'Docker', 'Kubernetes']",,,Remote,"$130,000 - $152,000",yearly,"130,000.00","152,000.00","141,000.00",,Indeed.com
Data Engineer,Sarepta Therapeutics,"['AWS', 'Docker', 'Python', 'ETL']",,United States,Remote,"$88,000 - $110,000",yearly,"88,000.00","110,000.00","99,000.00",,Indeed.com
Data Engineer,General Motors,"['ETL', 'Engineering', 'SQL', 'Python', 'Java', 'Scala', 'AWS', 'Azure', 'Cloud', 'Hadoop', 'Spark', 'Hive', 'problem-solving']",,United States,Remote,"$124,504 - $190,696",yearly,"124,504.00","190,696.00","157,600.00",,Indeed.com
Data Engineer,Cirruslabs,"['Python', 'Spark', 'Hive', 'Hadoop', 'Kafka', 'Cloud', 'AWS', 'GCP', 'SQL', 'Java', 'NoSQL', 'CI/CD', 'problem-solving', 'Informatica']",Atlanta,GA,,"$115,085 - $140,232",yearly,"115,085.00","140,232.00","127,658.50",,Indeed.com
Data Engineer,WW International,"['Engineering', 'Kafka', 'Snowflake', 'Python', 'SQL', 'ETL']",New York,NY,Remote,"$170,000 - $190,000",yearly,"170,000.00","190,000.00","180,000.00",,Indeed.com
Data Engineer,PayPal,"['Cloud', 'GCP', 'SAP', 'Hadoop', 'Python']",San Jose,CA,,"$72,700 - $176,000",yearly,"72,700.00","176,000.00","124,350.00",,Indeed.com
Data Engineer,Peraton,"['Engineering', 'IT']",Laurel,MD,,"$146,000 - $234,000",yearly,"146,000.00","234,000.00","190,000.00",,Indeed.com
Data Engineer,Imagine Pediatrics,"['Python', 'AWS', 'GCP', 'Azure', 'Snowflake', 'SQL']",Nashville,TN,Remote,"From $170,000",yearly,"170,000.00",,,,Indeed.com
Data Engineer,"DataHaven Solutions, Inc","['Security', 'excel', 'Python', 'Java', 'Kafka', 'AWS']",Columbia,MD,Hybrid,"$145,000 - $190,000",yearly,"145,000.00","190,000.00","167,500.00",,Indeed.com
Data Engineer,STAND 8,"['IT', 'Engineering', 'ETL', 'Informatica', 'Python', 'Oracle', 'Snowflake', 'SAP']",,,Remote,$66 - $76,hourly,66,76,71,,Indeed.com
